fap,Tension ,Année
B4Z41,0.3302775895671906,2015
B4Z42,0.2914530907309025,2015
B4Z43,-0.07880600389001996,2015
B4Z44,0.007589624396570072,2015
B5Z40,-0.3362520525976315,2015
B6Z70,0.2406243661391755,2015
B6Z71,0.4069312987065373,2015
B6Z72,0.4334530810269343,2015
B6Z73,0.5512710482783466,2015
B7Z90,-0.2056007186727543,2015
B7Z91,0.6865358324639186,2015
C0Z20,-0.7946872991637871,2015
C1Z40,-0.3035570307392602,2015
C2Z70,0.004062332217291631,2015
C2Z71,1.775977748973609,2015
C2Z80,-0.3255770973630318,2015
D0Z20,0.1795394290038835,2015
D1Z40,1.750601327119417,2015
D1Z41,0.9026106042569284,2015
D2Z40,0.8361371738851545,2015
D2Z41,0.4597502933390948,2015
D2Z42,0.616124292998611,2015
D3Z20,-0.2976601858439331,2015
D4Z40,-0.0001931955709507383,2015
D4Z41,1.127747929331981,2015
D6Z70,2.114010569805048,2015
D6Z71,1.348722742777779,2015
D6Z80,1.225964758108946,2015
E0Z20,-0.7774402597216438,2015
E0Z21,-0.5213511642534301,2015
E0Z22,-0.6141599412412269,2015
E0Z23,-0.3140159809577082,2015
E0Z24,-1.095749764431364,2015
E1Z40,-0.1353499414599896,2015
E1Z41,-0.2625692653923979,2015
E1Z42,-0.143373435593619,2015
E1Z43,-0.4925954608058363,2015
E1Z44,-0.4220020129662936,2015
E1Z46,-0.7525451911642966,2015
E1Z47,-0.4456894726026753,2015
E2Z70,-0.1567748754020192,2015
E2Z80,-0.2354457730908467,2015
F0Z20,-0.7643927527466509,2015
F1Z40,0.3582376163862597,2015
F1Z41,0.47958198464862,2015
F2Z20,-0.1585208393925134,2015
F3Z41,0.1689466195096936,2015
F4Z20,0.1589214364672122,2015
F4Z41,-0.03825583773863231,2015
F5Z70,0.2474156674099589,2015
G0A40,0.464461097299979,2015
G0A41,0.2236856676312414,2015
G0A42,-0.3237642190239476,2015
G0A43,-0.7762088853080359,2015
G0B40,0.7823824739070672,2015
G0B41,0.8443409837785705,2015
G1Z70,0.6652431836720387,2015
G1Z71,0.5835804474091939,2015
G1Z80,-0.5323454032504717,2015
H0Z90,0.2947184554096805,2015
H0Z91,0.07760154341624445,2015
H0Z92,0.3564521093948683,2015
J0Z20,-0.9262909166223071,2015
J1Z40,-0.7969398605530532,2015
J1Z80,-0.4294357858657637,2015
J3Z40,-0.001830338625273847,2015
J3Z41,-0.06572825947983937,2015
J3Z42,-0.7280575664630081,2015
J3Z43,-0.1329932515271718,2015
J3Z44,-1.489086637173489,2015
J4Z40,-0.2197689136394068,2015
J4Z60,-1.077599091973013,2015
J4Z80,-0.09148080583227379,2015
J5Z60,-0.8708499282045403,2015
J5Z61,-0.5600936212723769,2015
J5Z62,-0.9187256904919658,2015
J5Z80,-0.76201422795297,2015
J6Z90,-0.3435374118271063,2015
J6Z91,-1.141145346477926,2015
J6Z92,0.4367267589113018,2015
L0Z60,-0.780800123251207,2015
L1Z60,-0.3514637166546037,2015
L2Z60,-0.9402112318014584,2015
L2Z61,-1.075584934036675,2015
L3Z80,-0.3997901382240391,2015
L4Z80,-0.3461205829820681,2015
L4Z81,0.1036031286356837,2015
L5Z90,-0.1314954235720935,2015
L5Z91,-0.5491896471157123,2015
L5Z92,-0.1695051180924762,2015
M0Z60,-0.2756519916831748,2015
M1Z80,0.5369381116558627,2015
M1Z81,-0.1442717399416555,2015
M2Z90,1.477742976341077,2015
M2Z91,1.59955703927824,2015
M2Z92,1.141335772667851,2015
N0Z90,0.1448256758049549,2015
N0Z91,-1.165923089163566,2015
Q0Z60,-0.5534604013355411,2015
Q1Z80,-1.072993449927437,2015
Q1Z81,0.06137930679722259,2015
Q2Z90,-0.9984827523684536,2015
Q2Z91,-0.2807319601483859,2015
R0Z60,-1.199136752906755,2015
R0Z61,-1.277618159906776,2015
R1Z60,-0.5491396280003278,2015
R1Z61,-0.6846020967212453,2015
R1Z62,-0.8040310173526906,2015
R1Z63,-0.5190830541483178,2015
R1Z67,0.191880049425291,2015
R2Z80,0.3451274332240776,2015
R2Z83,1.033935758459176,2015
R3Z80,-0.4704485135325154,2015
R3Z82,-0.719870159995877,2015
R4Z90,-0.2028070846109635,2015
R4Z91,0.699432142185296,2015
R4Z92,-0.4867809510907323,2015
R4Z93,0.8442363117727281,2015
S0Z20,0.05726409585445272,2015
S0Z40,0.6572159816419605,2015
S0Z41,0.8089571905358547,2015
S0Z42,0.2885323656753797,2015
S1Z20,-0.5581332516553237,2015
S1Z40,0.3336512451382305,2015
S1Z80,0.6437192829351411,2015
S2Z60,-0.2557338347408319,2015
S2Z61,-0.2920875000451162,2015
S2Z80,-0.01110648287184898,2015
S2Z81,-0.2666840031986691,2015
S3Z90,-0.3073530675140658,2015
T0Z60,0.2339414787263056,2015
T1Z60,0.06897691795067623,2015
T2A60,0.5333252320891698,2015
T2B60,-0.01740036994526925,2015
T3Z60,-0.8930818700969156,2015
T3Z61,-0.3137881815795646,2015
T4Z60,-0.9319672075914915,2015
T4Z61,-1.33949328236507,2015
T4Z62,-0.9702827055374738,2015
T6Z61,-0.9225862971268173,2015
U0Z80,-0.495014393068442,2015
U0Z81,0.3876661058753551,2015
U0Z90,-0.1308600458600317,2015
U0Z91,-0.8254447868790713,2015
U0Z92,-1.140854183614053,2015
U1Z80,-1.44395425135994,2015
U1Z81,-0.03745731388474088,2015
U1Z82,-0.5864554416979095,2015
U1Z91,-1.471505558397279,2015
U1Z92,-1.200487486327655,2015
U1Z93,0.270181638375472,2015
V0Z60,-0.3021593623794315,2015
V1Z80,-0.5258610494046836,2015
V1Z81,-1.05188771362734,2015
V3Z70,-0.0347849831999837,2015
V3Z71,0.1920152441706728,2015
V3Z80,1.02243705001019,2015
V3Z90,-0.7856027534344454,2015
V4Z80,-1.016829178093048,2015
V4Z83,-0.6956816368438773,2015
V4Z85,-0.8474781639883575,2015
V5Z81,-0.577304340139752,2015
V5Z82,-0.3006622747620021,2015
V5Z84,-0.9464727247527188,2015
W1Z80,-0.3628799394757464,2015
A0Z40,-0.6737183585892027,2016
A0Z41,-0.2114474149131727,2016
A0Z42,0.1260269735993043,2016
A0Z43,-0.1470632552830553,2016
A1Z40,-0.6001586284810088,2016
A1Z41,-0.9161385907220982,2016
A1Z42,-0.9601413706372948,2016
A2Z70,-0.4383378074160816,2016
A2Z90,-0.6328080619153309,2016
A3Z40,-0.5336334543427768,2016
A3Z41,-0.5444656908232267,2016
A3Z90,-0.3841495481628932,2016
B0Z20,-0.8338622069819406,2016
B0Z21,-0.4435286191793206,2016
B1Z40,-0.405149437421769,2016
B2Z40,-0.1101095405989632,2016
B2Z41,0.377941763718861,2016
B2Z42,0.1125418014859408,2016
B2Z43,0.9105874140600484,2016
B2Z44,0.9338298874980746,2016
B3Z20,-0.2955327415263578,2016
B4Z41,0.3632056913922875,2016
B4Z42,0.3229157846465873,2016
B4Z43,-0.01819321171135731,2016
B4Z44,-0.1786835416384817,2016
B5Z40,-0.08211658209493929,2016
B6Z70,0.2645499905149492,2016
B6Z71,0.2906389302388548,2016
B6Z72,0.482062932978354,2016
B6Z73,0.3965673683611291,2016
B7Z90,-0.2221419679667644,2016
B7Z91,1.104582654738545,2016
C0Z20,-0.4603309997686883,2016
C1Z40,-0.1626440866070944,2016
C2Z70,0.8287136187020453,2016
C2Z71,2.141398531773479,2016
C2Z80,0.1034556761148651,2016
D0Z20,0.2263444186524964,2016
D1Z40,1.880597201295319,2016
D1Z41,1.156837448622232,2016
D2Z40,0.721938399277045,2016
D2Z41,0.8540568235643446,2016
D2Z42,0.3871896678891098,2016
D3Z20,-0.237797332040891,2016
D4Z40,-0.2639973540895596,2016
D4Z41,1.076619083556486,2016
D6Z70,2.268049509169533,2016
D6Z71,1.181826397779388,2016
D6Z80,1.094559162508699,2016
E0Z20,-0.95406058734342,2016
E0Z21,-0.5627702044668896,2016
E0Z22,-0.5474248851959909,2016
E0Z23,-0.613314002766774,2016
E0Z24,-0.8882413923255961,2016
E1Z40,-0.3035809513067771,2016
E1Z41,-0.2517376166395999,2016
E1Z42,-0.6432043133515608,2016
E1Z43,-0.3776861670145434,2016
E1Z44,-0.1351837320944469,2016
E1Z46,-0.8010804969623799,2016
E1Z47,0.1473736456837375,2016
E2Z70,0.2843176869666134,2016
E2Z80,-0.1527302537871699,2016
F0Z20,-0.4499955582919282,2016
F1Z40,0.6001774903172625,2016
F1Z41,-0.1624325824803989,2016
F2Z20,-0.4746564647537855,2016
F3Z41,0.5559209330221124,2016
F4Z20,-0.4479287626853558,2016
F4Z41,0.0639368939675537,2016
F5Z70,-0.01919914495149437,2016
G0A40,0.2450612593673385,2016
G0A41,0.1910380152470269,2016
G0A42,-0.3894080586269834,2016
G0A43,-0.5355071384166494,2016
G0B40,0.7863526960534122,2016
G0B41,0.585340879485008,2016
G1Z70,0.6924530112338365,2016
G1Z71,0.6999666675583229,2016
G1Z80,-0.2237207758261497,2016
H0Z90,0.265513648287757,2016
H0Z91,0.07896581047037154,2016
H0Z92,0.2973074659945968,2016
J0Z20,-1.011603814475821,2016
J1Z40,-0.7697589763984347,2016
J1Z80,-0.2563449488613864,2016
J3Z40,0.3220916186145796,2016
J3Z41,0.09405800490912228,2016
J3Z42,-0.732989817898668,2016
J3Z43,0.1210925137108637,2016
J3Z44,-0.8682196117832275,2016
J4Z40,0.09508578811340657,2016
J4Z60,-1.212209097117542,2016
J4Z80,-0.7062222679367043,2016
J5Z60,-1.140201074207484,2016
J5Z61,-1.143845001166967,2016
J5Z62,-0.8341661006015004,2016
J5Z80,-0.372540316170595,2016
J6Z90,0.3804570205383898,2016
J6Z91,-0.1891207052940059,2016
J6Z92,0.850280415720907,2016
L0Z60,-0.7017370196242714,2016
L1Z60,-0.3485765431764141,2016
L2Z60,-0.9337309806979135,2016
L2Z61,-1.100852366138503,2016
L3Z80,-0.3211946166977844,2016
L4Z80,-0.08778278861278388,2016
L4Z81,0.4595111345115573,2016
L5Z90,0.1874376279764214,2016
L5Z91,-0.01384475895700537,2016
L5Z92,-0.3618204492283906,2016
M0Z60,0.02879684440680945,2016
M1Z80,0.3267939051779931,2016
M1Z81,-0.02282419144809954,2016
M2Z90,2.123120467106326,2016
M2Z91,1.607078184046622,2016
M2Z92,1.484099795571994,2016
N0Z90,0.314982674301129,2016
N0Z91,-0.8924634226411551,2016
Q0Z60,-0.8429918185525977,2016
Q1Z80,-0.4503456202242026,2016
Q1Z81,0.7675422384360036,2016
Q2Z90,-0.3701116497456523,2016
Q2Z91,0.624159905643262,2016
R0Z60,-1.078770003891088,2016
R0Z61,-1.324209274633253,2016
R1Z60,-0.5647552364986109,2016
R1Z61,-0.5660367784096422,2016
R1Z62,-0.8274595710682333,2016
R1Z63,-0.1609292248873979,2016
R1Z67,-0.1139602957539217,2016
R2Z80,0.3031745976817159,2016
R2Z83,1.182341171122546,2016
R3Z80,0.04151869939567726,2016
R3Z82,-0.2704790625824023,2016
R4Z90,-0.06845166039672572,2016
R4Z91,0.9859676908285222,2016
R4Z92,0.07561158886386146,2016
R4Z93,0.7128396650339506,2016
S0Z20,0.2119955570137302,2016
S0Z40,0.8296158101247043,2016
S0Z41,0.8879586318443766,2016
S0Z42,0.3465157473907761,2016
S1Z20,-0.5553038647617872,2016
S1Z40,0.3383826643548836,2016
S1Z80,0.670835443757733,2016
S2Z60,-0.2845969425364698,2016
S2Z61,-0.1860478527463192,2016
S2Z80,0.08495328150697462,2016
S2Z81,-0.370707244136013,2016
S3Z90,-0.1284172625420825,2016
T0Z60,0.2682109782112817,2016
T1Z60,-0.04798990415330312,2016
T2A60,0.556569802763965,2016
T2B60,0.3580923595236921,2016
T3Z60,-0.7101365149101384,2016
T3Z61,-0.2961815327846226,2016
T4Z60,-0.8752162435657914,2016
T4Z61,-1.267243372393014,2016
T4Z62,-1.074743886759279,2016
T6Z61,-0.8382378090684117,2016
U0Z80,-0.518840806833834,2016
U0Z81,-0.346244719507038,2016
U0Z90,-0.2540752178430917,2016
U0Z91,-0.6819322780663353,2016
U0Z92,-0.8070110891653903,2016
U1Z80,-1.44060658880328,2016
U1Z81,-0.504986202465306,2016
U1Z82,-0.5942395775503362,2016
U1Z91,-1.586133583152225,2016
U1Z92,-0.5991827693711723,2016
U1Z93,-0.6977104134027383,2016
V0Z60,-0.3928445451620291,2016
V1Z80,-0.4813137693759186,2016
V1Z81,-1.183265243565571,2016
V3Z70,0.02678385755521018,2016
V3Z71,0.2792905904951319,2016
V3Z80,1.273175751541301,2016
V3Z90,-0.4871439043866578,2016
V4Z80,-0.6134886895176834,2016
V4Z83,-0.5928005625815483,2016
V4Z85,-0.6492071369587976,2016
V5Z81,-0.6197894512690446,2016
V5Z82,-0.1387243584099465,2016
V5Z84,-0.9861458692922133,2016
W1Z80,-0.2471583432170404,2016
A0Z40,-0.5766575047189371,2017
A0Z41,-0.2729379422002177,2017
A0Z42,0.3422637785994752,2017
A0Z43,0.01846396547002917,2017
A1Z40,-0.4520603546772785,2017
A1Z41,-0.7229652420326885,2017
A1Z42,-0.7711387483107759,2017
A2Z70,-0.3498842874065256,2017
A2Z90,-0.2966026678664725,2017
A3Z40,0.1176148240956403,2017
A3Z41,-0.7992431202358624,2017
A3Z90,-0.3649578900368579,2017
B0Z20,-0.2557046715054089,2017
B0Z21,-0.1238877229032216,2017
B1Z40,-0.07324245939612745,2017
B2Z40,0.05458267941384631,2017
B2Z41,0.6634413344493109,2017
B2Z42,1.331413442693495,2017
B2Z43,1.365045732761572,2017
B2Z44,1.238992579557458,2017
B3Z20,0.1218828792082898,2017
B4Z41,0.6698180672415238,2017
B4Z42,0.6677900537536787,2017
B4Z43,0.3567082705618097,2017
B4Z44,0.1910489905644732,2017
B5Z40,0.1078915154489621,2017
B6Z70,1.638011846166439,2017
B6Z71,0.6600424355839413,2017
B6Z72,0.9314507744458393,2017
B6Z73,0.8419413305884889,2017
B7Z90,-0.1553647112272821,2017
B7Z91,2.322099562312169,2017
C0Z20,-0.2907189711067516,2017
C1Z40,0.4752160343011967,2017
C2Z70,1.44884928730352,2017
C2Z71,2.868218693436157,2017
C2Z80,0.6601620504989247,2017
D0Z20,0.6865178358347308,2017
D1Z40,2.182951080548478,2017
D1Z41,1.028508471030154,2017
D2Z40,0.9846546284863911,2017
D2Z41,1.298050704748758,2017
D2Z42,0.5184055009436239,2017
D3Z20,0.2082179443321242,2017
D4Z40,0.1626357943289273,2017
D4Z41,1.290359962789905,2017
D6Z70,2.326709635608615,2017
D6Z71,1.466217295100986,2017
D6Z80,0.6836146840005081,2017
E0Z20,-0.7354474477374361,2017
E0Z21,-0.2451309970531263,2017
E0Z22,-0.386004632417271,2017
E0Z23,-0.3496330250232709,2017
E0Z24,-0.685805436278326,2017
E1Z40,0.03955607729982502,2017
E1Z41,0.1912936756305956,2017
E1Z42,-0.3692155917694405,2017
E1Z43,0.2561591497439226,2017
E1Z44,0.2272929279551254,2017
E1Z46,-0.6569600348528749,2017
E1Z47,0.465910779693333,2017
E2Z70,0.3341296933385466,2017
E2Z80,0.4277456838370664,2017
F0Z20,-0.214355635429995,2017
F1Z40,0.5547763498367237,2017
F1Z41,0.346987045844465,2017
F2Z20,0.151250341218113,2017
F3Z41,0.5678685074596108,2017
F4Z20,-0.2160243100795388,2017
F4Z41,0.1694085131822913,2017
F5Z70,0.095220326244152,2017
G0A40,0.602404395062,2017
G0A41,0.5176845826731056,2017
G0A42,0.2182900586304395,2017
G0A43,-0.6055612499658616,2017
G0B40,1.442591954452261,2017
G0B41,1.176883488254511,2017
G1Z70,0.9944840635942411,2017
G1Z71,0.7727829388479925,2017
G1Z80,0.5839197309502356,2017
H0Z90,0.9592751613786608,2017
H0Z91,0.8250957953904812,2017
H0Z92,0.515800128567313,2017
J0Z20,-0.7155055655162015,2017
J1Z40,-0.6258697517591425,2017
J1Z80,0.2613441116537701,2017
J3Z40,0.7345598861523035,2017
J3Z41,-0.03882351064907012,2017
J3Z42,-0.3478278401072711,2017
J3Z43,0.5709584362740208,2017
J3Z44,-1.082293005452741,2017
J4Z40,1.077479230400452,2017
J4Z60,-1.566305496878217,2017
J4Z80,-0.2310310289402728,2017
J5Z60,-0.8390618091594182,2017
J5Z61,-0.8496728784341729,2017
J5Z62,-0.5693706730014798,2017
J5Z80,0.03325807479248578,2017
J6Z90,0.1125736038222358,2017
J6Z91,-0.2214778293202977,2017
J6Z92,0.9075675406733033,2017
L0Z60,-0.6736038072644087,2017
L1Z60,0.01484947045920474,2017
L2Z60,-0.6060454407559472,2017
L2Z61,-0.8107606698851199,2017
L3Z80,-0.4356094245330731,2017
L4Z80,0.2004047497687448,2017
L4Z81,0.9849238349375169,2017
L5Z90,0.3556571502208505,2017
L5Z91,-0.1869537314594368,2017
L5Z92,-0.04359252452620288,2017
M0Z60,0.1031877723916163,2017
M1Z80,1.008490432719817,2017
M1Z81,0.1724310328548415,2017
M2Z90,2.71370045839431,2017
M2Z91,1.782247993077939,2017
M2Z92,1.090791951380048,2017
N0Z90,0.6255459711154863,2017
N0Z91,-0.6240435938213306,2017
Q0Z60,-0.5565016041341724,2017
Q1Z80,-0.7053076381543586,2017
Q1Z81,0.6055572028854652,2017
Q2Z90,-0.2279316528634627,2017
Q2Z91,0.239341788299879,2017
R0Z60,-0.8814622504715051,2017
R0Z61,-1.221432706608426,2017
R1Z60,-0.4274363130532202,2017
R1Z61,-0.7186696894614247,2017
R1Z62,-0.7646584500977744,2017
R1Z63,-0.1832409390562938,2017
R1Z67,0.4443956191992086,2017
R2Z80,0.5289480377615736,2017
R2Z83,1.128966778176022,2017
R3Z80,-0.3802812521409644,2017
R3Z82,-0.3897455376775019,2017
R4Z90,-0.05456855538929564,2017
R4Z91,1.356653167812835,2017
R4Z92,-0.3635899603253825,2017
R4Z93,0.7072046785600905,2017
S0Z20,0.2908881999353357,2017
S0Z40,0.953986796621239,2017
S0Z41,0.7510386715062144,2017
S0Z42,0.3929127741300298,2017
S1Z20,-0.3196376999111481,2017
S1Z40,0.4672734012721893,2017
S1Z80,0.6317019180879319,2017
S2Z60,-0.08362401164797335,2017
S2Z61,-0.02859700078647044,2017
S2Z80,-0.02527784226116005,2017
S2Z81,-0.07114817314899864,2017
S3Z90,0.04979178259222987,2017
T0Z60,0.3775324600985055,2017
T1Z60,0.06140771123108202,2017
T2A60,0.9152096415941744,2017
T2B60,0.4615616821846035,2017
T3Z60,-0.2123704329088977,2017
T3Z61,-0.30128842742775,2017
T4Z60,-0.6107023428618171,2017
T4Z61,-0.9965941892825638,2017
T4Z62,-0.9217361366672361,2017
T6Z61,-0.8088775215735033,2017
U0Z80,-0.3787440805512479,2017
U0Z81,-0.3424449250545162,2017
U0Z90,0.0404506370246564,2017
U0Z91,-0.4655204417845438,2017
U0Z92,-0.9910645906149071,2017
U1Z80,-1.369574556373299,2017
U1Z81,-0.3338918902848648,2017
U1Z82,-0.4766167832546747,2017
U1Z91,-1.542101586993678,2017
U1Z92,-0.4278851169018911,2017
U1Z93,-0.4620106787679821,2017
V0Z60,-0.1805734196323268,2017
V1Z80,-0.3712184537914726,2017
V1Z81,-0.9243715521086933,2017
V3Z70,0.1438252617826555,2017
V3Z71,0.3733369336615129,2017
V3Z80,1.117361934444135,2017
V3Z90,-0.5753563667961383,2017
V4Z80,-0.8114991219481535,2017
V4Z83,-0.7731298831567814,2017
V4Z85,-0.7038654567651814,2017
V5Z81,-0.504708264205602,2017
V5Z82,-0.2356095232013439,2017
V5Z84,-0.7731891264732036,2017
W1Z80,0.1080013537975182,2017
A0Z40,-0.3763944766459519,2018
A0Z41,0.002208785090901,2018
A0Z42,0.09004626739148215,2018
A0Z43,0.1544132349449813,2018
A1Z40,-0.3628959270374159,2018
A1Z41,-0.4194733233580666,2018
A1Z42,-0.6597117911915391,2018
A2Z70,0.07931284128658186,2018
A2Z90,1.017509883612953,2018
A3Z40,0.4949158372846076,2018
A3Z41,-0.75613122501516,2018
A3Z90,-0.1601909716619651,2018
B0Z20,-0.1463920981792036,2018
B0Z21,0.2652403179460734,2018
B1Z40,0.4164568486226223,2018
B2Z40,0.5086925579966179,2018
B2Z41,0.7428919962906313,2018
B2Z42,1.187672116742031,2018
B2Z43,1.622745819003809,2018
B2Z44,1.535360453804103,2018
B3Z20,0.2947785924396669,2018
B4Z41,1.219613999952644,2018
B4Z42,1.002150619967216,2018
B4Z43,0.8112962781660069,2018
B4Z44,0.5838792551208132,2018
B5Z40,0.8405434301077817,2018
B6Z70,1.808636490121088,2018
B6Z71,1.147305421226108,2018
B6Z72,1.791223297856623,2018
B6Z73,1.480311935525301,2018
B7Z90,0.1627923420287581,2018
B7Z91,2.895039125589221,2018
C0Z20,0.1627374382805584,2018
C1Z40,0.6796080030624754,2018
C2Z70,1.889451535165851,2018
C2Z71,3.476536976993553,2018
C2Z80,0.2646703448596803,2018
D0Z20,0.571377056641361,2018
D1Z40,2.503644564342486,2018
D1Z41,1.42662505774912,2018
D2Z40,1.357253572851363,2018
D2Z41,1.505401398694666,2018
D2Z42,1.000011330132927,2018
D3Z20,0.2082009327128115,2018
D4Z40,0.115360979773646,2018
D4Z41,1.045459839160588,2018
D6Z70,2.956870275317,2018
D6Z71,2.217510203662325,2018
D6Z80,1.923162571697506,2018
E0Z20,0.05613382882579108,2018
E0Z21,0.1338741423690828,2018
E0Z22,0.3893186007380758,2018
E0Z23,0.4334950963938606,2018
E0Z24,-0.1998390607419648,2018
E1Z40,0.6737496676547967,2018
E1Z41,0.4323660142805923,2018
E1Z42,0.2883347962333259,2018
E1Z43,0.5181441685342347,2018
E1Z44,0.4597925253908264,2018
E1Z46,-0.1556193963351134,2018
E1Z47,0.5129105155250075,2018
E2Z70,0.3694002154171038,2018
E2Z80,1.157496944359404,2018
F0Z20,0.03449969905621955,2018
F1Z40,0.671889251079892,2018
F1Z41,0.1885438751994897,2018
F2Z20,0.3217018092478563,2018
F3Z41,1.108869346061872,2018
F4Z20,-0.1456608932940303,2018
F4Z41,0.9521444145323886,2018
F5Z70,0.4298806758043211,2018
G0A40,0.9957910792831038,2018
G0A41,1.097998614819941,2018
G0A42,-0.3726259339381244,2018
G0A43,-0.2399757694367155,2018
G0B40,1.490131745932394,2018
G0B41,1.313523731035728,2018
G1Z70,1.347543606697897,2018
G1Z71,1.249238309449214,2018
G1Z80,1.152759750868479,2018
H0Z90,1.618242903394729,2018
H0Z91,1.291851562233734,2018
H0Z92,1.563318539108964,2018
J0Z20,-0.3905058631414935,2018
J1Z40,-0.1506264439964885,2018
J1Z80,-0.01628978416566512,2018
J3Z40,0.5168175723181945,2018
J3Z41,0.3577850573510759,2018
J3Z42,-0.1019724159361838,2018
J3Z43,1.283602993773136,2018
J3Z44,-0.9044465094300115,2018
J4Z40,0.5353926796646182,2018
J4Z60,0.1566728965726163,2018
J4Z80,0.5340184804154339,2018
J5Z60,-0.7730149172632563,2018
J5Z61,0.369517847710241,2018
J5Z62,-0.2865830775771351,2018
J5Z80,-0.2761590051304965,2018
J6Z90,0.5995852125017553,2018
J6Z91,1.03423467959653,2018
J6Z92,1.074664014307414,2018
L0Z60,-0.395113169329758,2018
L1Z60,0.260348247487506,2018
L2Z60,-0.5246763460998294,2018
L2Z61,-0.6856783374150943,2018
L3Z80,-0.02919665747080304,2018
L4Z80,0.4623271925967117,2018
L4Z81,1.400118526274352,2018
L5Z90,1.055309474566037,2018
L5Z91,0.3082208390003633,2018
L5Z92,0.273682986557438,2018
M0Z60,0.2634977824579315,2018
M1Z80,0.839606364527465,2018
M1Z81,0.6501449250637965,2018
M2Z90,2.931439704434343,2018
M2Z91,2.231726992894254,2018
M2Z92,1.884057932127341,2018
N0Z90,1.12218662370803,2018
N0Z91,-0.8808496159956687,2018
Q0Z60,-0.3442128950749153,2018
Q1Z80,-0.4906230029181868,2018
Q1Z81,0.910807048872025,2018
Q2Z90,-0.100377392227907,2018
Q2Z91,0.1097500016512482,2018
R0Z60,-0.8564454986791359,2018
R0Z61,-0.9727403028464051,2018
R1Z60,-0.1589646543437218,2018
R1Z61,-0.1616424210389933,2018
R1Z62,-0.5734527241228049,2018
R1Z63,0.01840697757529832,2018
R1Z67,1.084515208320136,2018
R2Z80,0.643976346072664,2018
R2Z83,1.120116931905263,2018
R3Z80,0.3892616544522765,2018
R3Z82,-0.1619445172551352,2018
R4Z90,0.3068962774155141,2018
R4Z91,1.648703728257899,2018
R4Z92,0.5082045868329844,2018
R4Z93,0.9854086090389418,2018
S0Z20,0.5336536006660536,2018
S0Z40,1.231164973040855,2018
S0Z41,1.114433918913736,2018
S0Z42,0.8762716798181398,2018
S1Z20,-0.0589190866733339,2018
S1Z40,0.7238038310751267,2018
S1Z80,0.9992217721381164,2018
S2Z60,0.2976487223122962,2018
S2Z61,0.2233810461727293,2018
S2Z80,0.8014293992994377,2018
S2Z81,0.01413840036981563,2018
S3Z90,0.2101349810041389,2018
T0Z60,0.7913873672840485,2018
T1Z60,0.5916515455918909,2018
T2A60,1.179774286760805,2018
T2B60,0.1064685192297238,2018
T3Z60,-0.7010448291817598,2018
T3Z61,-0.107112606338292,2018
T4Z60,-0.4338205833158068,2018
T4Z61,-0.8352502687443566,2018
T4Z62,-0.6259323810112446,2018
T6Z61,-0.4473806706154547,2018
U0Z80,-0.146582891099314,2018
U0Z81,0.06124698144427343,2018
U0Z90,-0.1142827787673281,2018
U0Z91,-0.7042682489229449,2018
U0Z92,-1.077153610060345,2018
U1Z80,-1.319455202888318,2018
U1Z81,0.3931713594620871,2018
U1Z82,-0.2034373789749037,2018
U1Z91,-1.567824804410868,2018
U1Z92,-0.1254807076164358,2018
U1Z93,-0.282699776234144,2018
V0Z60,0.1644718751208319,2018
V1Z80,0.002156024373201365,2018
V1Z81,-0.6691155665298953,2018
V3Z70,0.6354849189817116,2018
V3Z71,0.6382417923218021,2018
V3Z80,1.421477480474359,2018
V3Z90,-0.2729076788130232,2018
V4Z80,-0.0504345875944687,2018
V4Z83,-0.0733733910209749,2018
V4Z85,-0.0451681787070744,2018
V5Z81,-0.322752397801979,2018
V5Z82,-0.05188242975327007,2018
V5Z84,-0.7025799083434685,2018
W1Z80,0.1343346033972686,2018
A0Z40,-0.006062928049646171,2019
A0Z41,0.1877147124282795,2019
A0Z42,0.5500147570977293,2019
A0Z43,0.7231592940063919,2019
A1Z40,0.05434496150881127,2019
A1Z41,-0.2707896727214246,2019
A1Z42,-0.2259137491217744,2019
A2Z70,0.4837524170181019,2019
A2Z90,0.3359285739992681,2019
A3Z40,0.6545469636547366,2019
A3Z41,-0.6159720098023294,2019
A3Z90,-0.5144705459573088,2019
B0Z20,0.2379967304101718,2019
B0Z21,0.7140638489725036,2019
B1Z40,0.7814603126960722,2019
B2Z40,0.8993807283213173,2019
B2Z41,1.001946739077459,2019
B2Z42,1.449807874286635,2019
B2Z43,1.462682560150427,2019
B2Z44,1.708333753390754,2019
B3Z20,0.675580586442926,2019
B4Z41,1.397564169465477,2019
B4Z42,1.225081827817189,2019
B4Z43,1.05057574086624,2019
B4Z44,0.5473271873816014,2019
B5Z40,0.9171431001854206,2019
B6Z70,2.352347116539328,2019
B6Z71,1.304559767743984,2019
B6Z72,1.727338192007093,2019
B6Z73,1.540439306164583,2019
B7Z90,0.2460566893168286,2019
B7Z91,2.579344798200205,2019
C0Z20,0.4023357355892155,2019
C1Z40,0.7217756083204745,2019
C2Z70,1.955793246575665,2019
C2Z71,3.424003309285399,2019
C2Z80,-0.04826401016112991,2019
D0Z20,0.4478182857974192,2019
D1Z40,2.111851016028262,2019
D1Z41,1.439104406172199,2019
D2Z40,1.370426900332237,2019
D2Z41,1.409907995182575,2019
D2Z42,1.212603173328237,2019
D3Z20,0.7529424426727611,2019
D4Z40,0.5378497962810757,2019
D4Z41,1.505208199710475,2019
