fap,Emploi moyen,Tension ,Catégorie Tension,Intensité d'embauches,Lien formation-emploi,Manque de main-d'œuvre disponible,Non-durabilité de l'emploi,Conditions de travail contraignantes,Inadéquation géographique,Année,niveau_geo,niveau_fap,reg,dep
U0Z92,25300,-1.096428644987263,1.0,1.0,5.0,3.0,1.0,2.0,2.0,2019,reg,fap 225,11.0,
U0Z92,700,-0.8335614365529431,,,,,,,,2019,reg,fap 225,24.0,
U0Z92,800,-1.362585572955908,,,,,,,,2019,reg,fap 225,27.0,
U0Z92,1000,-1.010762394293844,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2019,reg,fap 225,28.0,
U0Z92,1400,0.1541423942229645,,,,,,,,2019,reg,fap 225,32.0,
U0Z92,2000,-1.32939089078467,1.0,1.0,5.0,3.0,2.0,2.0,2.0,2019,reg,fap 225,44.0,
U0Z92,1100,-0.5651919044604801,1.0,1.0,5.0,2.0,1.0,2.0,2.0,2019,reg,fap 225,52.0,
U0Z92,1400,-1.342374382386862,,,,,,,,2019,reg,fap 225,53.0,
U0Z92,2100,-1.815779096845112,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2019,reg,fap 225,75.0,
U0Z92,2000,-0.9400556981958252,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2019,reg,fap 225,76.0,
U0Z92,2800,-0.4056390851268582,2.0,1.0,5.0,3.0,1.0,2.0,2.0,2019,reg,fap 225,84.0,
U0Z92,1800,-1.614866635426697,1.0,1.0,5.0,1.0,2.0,2.0,2.0,2019,reg,fap 225,93.0,
U0Z92,200,0.6668127958763274,,,,,,,,2019,reg,fap 225,94.0,
U1Z80,300,-1.343518646269736,1.0,3.0,3.0,1.0,4.0,2.0,2.0,2019,reg,fap 225,1.0,
U1Z80,300,-0.8103199239563743,,,,,,,,2019,reg,fap 225,2.0,
U1Z80,200,0.04139848437147187,3.0,4.0,3.0,2.0,5.0,2.0,2.0,2019,reg,fap 225,3.0,
U1Z80,700,-0.7607513965480905,1.0,5.0,3.0,1.0,4.0,2.0,2.0,2019,reg,fap 225,4.0,
U1Z80,51300,-1.54595634472897,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2019,reg,fap 225,11.0,
U1Z80,1900,-1.701850410070293,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2019,reg,fap 225,24.0,
U1Z80,2300,-0.06636809689149936,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2019,reg,fap 225,27.0,
U1Z80,2500,-1.537413724768042,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2019,reg,fap 225,28.0,
U1Z80,4500,-1.268605798091061,1.0,5.0,3.0,2.0,3.0,2.0,2.0,2019,reg,fap 225,32.0,
U1Z80,4200,-1.088870357592345,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2019,reg,fap 225,44.0,
U1Z80,3400,-1.296280664890977,1.0,5.0,3.0,2.0,3.0,2.0,2.0,2019,reg,fap 225,52.0,
U1Z80,3100,-1.713781199828139,1.0,5.0,3.0,1.0,4.0,2.0,2.0,2019,reg,fap 225,53.0,
U1Z80,5300,-1.510676385066347,1.0,3.0,3.0,1.0,5.0,2.0,2.0,2019,reg,fap 225,75.0,
U1Z80,6100,-1.642247026407921,1.0,5.0,3.0,1.0,3.0,2.0,2.0,2019,reg,fap 225,76.0,
U1Z80,8100,-1.550755339416694,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2019,reg,fap 225,84.0,
U1Z80,6000,-1.641078973300399,1.0,5.0,3.0,1.0,3.0,2.0,2.0,2019,reg,fap 225,93.0,
U1Z80,300,-1.503187578616284,1.0,5.0,3.0,1.0,4.0,2.0,2.0,2019,reg,fap 225,94.0,
U1Z81,0,-1.014756972818585,,,,,,,,2019,reg,fap 225,1.0,
U1Z81,0,-0.8103199239563743,,,,,,,,2019,reg,fap 225,2.0,
U1Z81,0,-0.1387082183346254,,,,,,,,2019,reg,fap 225,3.0,
U1Z81,0,-1.03846971886139,,,,,,,,2019,reg,fap 225,4.0,
U1Z81,1500,-0.6399028773841684,1.0,3.0,3.0,1.0,3.0,3.0,5.0,2019,reg,fap 225,11.0,
U1Z81,100,-1.211019038096923,,,,,,,,2019,reg,fap 225,24.0,
U1Z81,100,-0.6036234340044849,,,,,,,,2019,reg,fap 225,27.0,
U1Z81,200,-1.367040787675825,,,,,,,,2019,reg,fap 225,28.0,
U1Z81,200,-0.8417733937973154,1.0,4.0,3.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,32.0,
U1Z81,300,-1.113422369337798,,,,,,,,2019,reg,fap 225,44.0,
U1Z81,200,-1.131100973060669,,,,,,,,2019,reg,fap 225,52.0,
U1Z81,100,-1.44663945674399,,,,,,,,2019,reg,fap 225,53.0,
U1Z81,400,-0.4213592464775672,2.0,3.0,3.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,75.0,
U1Z81,300,-1.432293604179579,,,,,,,,2019,reg,fap 225,76.0,
U1Z81,400,-0.2548044093221372,3.0,4.0,3.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,84.0,
U1Z81,300,1.669684849869511,5.0,5.0,3.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,93.0,
U1Z81,0,-1.292758748273335,,,,,,,,2019,reg,fap 225,94.0,
U1Z82,300,-0.3552814727603546,2.0,2.0,4.0,1.0,3.0,2.0,1.0,2019,reg,fap 225,1.0,
U1Z82,300,-0.3859738927758664,2.0,3.0,4.0,1.0,4.0,2.0,1.0,2019,reg,fap 225,2.0,
U1Z82,100,0.1627596248404526,4.0,5.0,4.0,1.0,2.0,2.0,1.0,2019,reg,fap 225,3.0,
U1Z82,300,-1.15102517078945,1.0,5.0,4.0,1.0,3.0,2.0,1.0,2019,reg,fap 225,4.0,
U1Z82,25600,-0.4213349129450917,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2019,reg,fap 225,11.0,
U1Z82,1500,0.5118133490976695,5.0,2.0,4.0,1.0,2.0,2.0,1.0,2019,reg,fap 225,24.0,
U1Z82,1500,0.324470820465403,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2019,reg,fap 225,27.0,
U1Z82,1500,-0.163257548497471,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2019,reg,fap 225,28.0,
U1Z82,4000,-0.233808720313692,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2019,reg,fap 225,32.0,
U1Z82,3000,0.1141331079636398,3.0,3.0,4.0,1.0,2.0,2.0,1.0,2019,reg,fap 225,44.0,
U1Z82,3300,-0.1422640385346812,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2019,reg,fap 225,52.0,
U1Z82,2100,-0.4289601271949522,2.0,3.0,4.0,1.0,3.0,2.0,1.0,2019,reg,fap 225,53.0,
U1Z82,4000,-1.070979944902038,1.0,3.0,4.0,1.0,3.0,2.0,1.0,2019,reg,fap 225,75.0,
U1Z82,3400,-0.5291592140138672,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2019,reg,fap 225,76.0,
U1Z82,6500,-0.3072012553591276,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2019,reg,fap 225,84.0,
U1Z82,3500,-0.7143359406736243,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2019,reg,fap 225,93.0,
U1Z82,100,0.2557623909200024,4.0,5.0,4.0,1.0,1.0,2.0,1.0,2019,reg,fap 225,94.0,
U1Z91,200,-1.410237747151559,1.0,3.0,4.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,1.0,
U1Z91,200,-0.8103199239563743,,,,,,,,2019,reg,fap 225,2.0,
U1Z91,200,-0.3114134211671673,2.0,4.0,4.0,3.0,4.0,3.0,5.0,2019,reg,fap 225,3.0,
U1Z91,500,-1.312113244134043,1.0,5.0,4.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,4.0,
U1Z91,30400,-1.547016925526277,1.0,5.0,4.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,11.0,
U1Z91,2700,-1.792522345335081,1.0,5.0,4.0,2.0,5.0,3.0,5.0,2019,reg,fap 225,24.0,
U1Z91,2400,-1.708267690656706,1.0,5.0,4.0,2.0,5.0,3.0,5.0,2019,reg,fap 225,27.0,
U1Z91,3000,-1.752907153457572,1.0,5.0,4.0,2.0,5.0,3.0,5.0,2019,reg,fap 225,28.0,
U1Z91,4400,-1.479862412182369,1.0,5.0,4.0,2.0,5.0,3.0,5.0,2019,reg,fap 225,32.0,
U1Z91,5200,-1.768999622874004,1.0,5.0,4.0,3.0,5.0,3.0,5.0,2019,reg,fap 225,44.0,
U1Z91,4300,-1.741674534343902,1.0,5.0,4.0,2.0,5.0,3.0,5.0,2019,reg,fap 225,52.0,
U1Z91,3500,-1.833151433654021,1.0,5.0,4.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,53.0,
U1Z91,6200,-1.700909904833832,1.0,5.0,4.0,1.0,5.0,3.0,5.0,2019,reg,fap 225,75.0,
