"Fap","Specialite","Label_spedipl","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"E1Z40",220,"Spécialités pluritechnologiques des transformations",0.08735,3.65868471645717,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"B4Z41",233,"Bâtiment : finitions",12.17303,61.6070217559856,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41",227,"Énergie, génie climatique",6.07801,30.76046755024,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41",255,"Électricité, électronique",0.98923,5.00643752062335,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41",232,"Bâtiment : construction et couverture",0.51889,2.62607317315108,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"X",134,"Autres disciplines artistiques et spécialités artistiques plurivalentes",0.09675,73.1734987142641,"Politique, religion","X","Politique, religion",NA,NA
"X",128,"Droit, sciences politiques",0.03547,26.8265012857359,"Politique, religion","X","Politique, religion",NA,NA
"X",110,"Spécialités pluri-scientifiques",0,0,"Politique, religion","X","Politique, religion",NA,NA
"X",121,"Géographie",0,0,"Politique, religion","X","Politique, religion",NA,NA
"W0Z80",333,"Enseignement, formation",27.34316,85.7299892677455,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80",123,"Sciences sociales",2.76304,8.66305831317051,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80",118,"Sciences de la vie",1.10695,3.47065999759833,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80",113,"Sciences naturelles (biologie-géologie)",0.68136,2.1362924214857,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90",333,"Enseignement, formation",20.81703,55.8837591565664,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90",136,"Langues vivantes, civilisations étrangères et régionales",3.83533,10.2960248414857,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90",131,"Français, littérature et civilisation française",2.84697,7.6427514302458,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90",114,"Mathématiques",2.77791,7.45735839351806,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90",126,"Histoire",2.45127,6.58048637618894,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90",231,"Mines et carrières, génie civil, topographie",1.57072,4.2166311996669,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90",123,"Sciences sociales",1.54419,4.14541085121068,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90",335,"Animation culturelle, sportive et de loisirs",1.40717,3.7775777511175,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",126,"Histoire",0.55381,15.8059369657601,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",136,"Langues vivantes, civilisations étrangères et régionales",0.47841,13.6539937953257,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",127,"Philosophie, éthique et théologie",0.39861,11.3764730393486,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",335,"Animation culturelle, sportive et de loisirs",0.37078,10.5821948107917,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",121,"Géographie",0.32891,9.38720992291249,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",333,"Enseignement, formation",0.28709,8.19365205305082,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",321,"Journalisme et communication",0.21774,6.21437806273742,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",343,"Nettoyage, assainissement, protection environnement",0.18791,5.36301911347933,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",342,"Protection et développement du patrimoine",0.1839,5.24857226847346,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",114,"Mathématiques",0.18299,5.22260054055443,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",110,"Spécialités pluri-scientifiques",0.17616,5.0276698793599,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92",111,"Physique-Chimie",0.1375,3.9242995482061,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"V5Z",335,"Animation culturelle, sportive et de loisirs",21.41542,26.0152079384005,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z",312,"Commerce, vente",11.97355,14.5453319622419,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z",330,"Spécialités plurivalentes sanitaires et sociales",11.42664,13.8809519326375,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z",332,"Travail social",9.9556,12.0939493202347,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z",310,"Spécialités plurivalentes des échanges et de la gestion",7.10524,8.63136450521357,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z",130,"Spécialités littéraires et artistiques plurivalentes",6.53103,7.93382074700995,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z",331,"Santé",4.91975,5.97645618227174,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z",110,"Spécialités pluri-scientifiques",4.69466,5.70301941778827,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z",120,"Spécialités pluridisciplinaires sciences humaines et droit",4.29696,5.21989799420181,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V4Z85",332,"Travail social",11.7327,86.1040393536271,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85",123,"Sciences sociales",0.9107,6.68345296814443,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85",330,"Spécialités plurivalentes sanitaires et sociales",0.60399,4.43256699047936,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85",124,"Psychologie",0.3788,2.77994068774911,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z",332,"Travail social",33.43494,82.1947449844153,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z",330,"Spécialités plurivalentes sanitaires et sociales",3.17067,7.79461282358324,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z",123,"Sciences sociales",2.4938,6.13063026409304,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z",124,"Psychologie",1.5783,3.88001192790843,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V5Z81",332,"Travail social",7.27541,21.9292293975574,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81",330,"Spécialités plurivalentes sanitaires et sociales",6.5829,19.8418953984972,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81",335,"Animation culturelle, sportive et de loisirs",5.07345,15.2921758206118,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81",312,"Commerce, vente",4.35407,13.1238514177239,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81",130,"Spécialités littéraires et artistiques plurivalentes",2.80711,8.46107080345675,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81",310,"Spécialités plurivalentes des échanges et de la gestion",2.66536,8.03381402107559,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81",331,"Santé",2.41834,7.28925691078426,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81",314,"Comptabilité, gestion",2.00013,6.02870623029306,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V4Z80",124,"Psychologie",0,NA,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80",128,"Droit, sciences politiques",0,NA,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80",310,"Spécialités plurivalentes des échanges et de la gestion",0,NA,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80",312,"Commerce, vente",0,NA,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"U0Z",320,"Spécialité plurivalentes de la communication",9.71967,33.5622341604702,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z",312,"Commerce, vente",6.78109,23.4152528268164,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z",321,"Journalisme et communication",5.19904,17.9523994013841,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z",322,"Techniques de l'imprimerie et de l'édition",2.22173,7.67168252639663,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z",310,"Spécialités plurivalentes des échanges et de la gestion",2.0842,7.19678841331568,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z",128,"Droit, sciences politiques",1.85393,6.40166104169386,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z",136,"Langues vivantes, civilisations étrangères et régionales",1.10048,3.79998162992306,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"X0Z00",134,"Autres disciplines artistiques et spécialités artistiques plurivalentes",0.09675,73.1734987142641,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00",128,"Droit, sciences politiques",0.03547,26.8265012857359,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00",110,"Spécialités pluri-scientifiques",0,0,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00",121,"Géographie",0,0,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z",134,"Autres disciplines artistiques et spécialités artistiques plurivalentes",0.09675,73.1734987142641,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z",128,"Droit, sciences politiques",0.03547,26.8265012857359,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z",110,"Spécialités pluri-scientifiques",0,0,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z",121,"Géographie",0,0,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"U1Z",323,"Techniques de l'image et du son, métiers connexes du spectacle",11.54858,23.5144808982944,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",320,"Spécialité plurivalentes de la communication",7.98654,16.2616825855182,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",133,"Musique, arts du spectacle",6.3832,12.9970640953254,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",312,"Commerce, vente",5.48157,11.1612226834523,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",322,"Techniques de l'imprimerie et de l'édition",3.81304,7.76386847945223,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",255,"Électricité, électronique",3.66642,7.46533020121301,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",200,"Technologies industrielles fondamentales",2.91707,5.93955159803089,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",321,"Journalisme et communication",2.63617,5.36760096130059,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",233,"Bâtiment : finitions",2.37163,4.82896151152972,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z",130,"Spécialités littéraires et artistiques plurivalentes",2.30841,4.70023698588326,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80",323,"Techniques de l'image et du son, métiers connexes du spectacle",6.7344,38.0531763530564,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80",320,"Spécialité plurivalentes de la communication",3.10939,17.5698155768042,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80",255,"Électricité, électronique",2.72594,15.4031057774784,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80",120,"Spécialités pluridisciplinaires sciences humaines et droit",1.17248,6.62517643894506,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80",312,"Commerce, vente",1.13275,6.40067942413945,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80",133,"Musique, arts du spectacle",1.03002,5.8201967075278,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80",310,"Spécialités plurivalentes des échanges et de la gestion",0.94505,5.34006805542528,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80",240,"Spécialités pluritechnologiques matériaux souples",0.84731,4.78778166662335,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"P3Z90",345,"Application des droits et statuts des personnes",6.83106,65.9654618652292,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90",128,"Droit, sciences politiques",3.22633,31.1556842685681,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90",332,"Travail social",0.24378,2.35410906850556,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90",313,"Finances, banque, assurances",0.05434,0.524744797697071,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z",345,"Application des droits et statuts des personnes",7.00733,61.2594175252955,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z",128,"Droit, sciences politiques",4.13333,36.134360482499,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z",332,"Travail social",0.24378,2.1311713312084,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z",313,"Finances, banque, assurances",0.05434,0.475050660997064,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"B2Z41",227,"Énergie, génie climatique",0.35959,78.6797365599632,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41",214,"Aménagement paysager (parcs, jardins, espaces verts, terrains de sport)",0.05397,11.8088528105376,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41",232,"Bâtiment : construction et couverture",0.04347,9.51141062949916,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41",100,"Formations générales",0,0,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"P1Z",128,"Droit, sciences politiques",5.03759,28.3608003598591,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z",324,"Secrétariat, bureautique",3.39622,19.1201581308047,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z",320,"Spécialité plurivalentes de la communication",1.81418,10.2135340106775,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z",312,"Commerce, vente",1.63872,9.22572316637682,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z",310,"Spécialités plurivalentes des échanges et de la gestion",1.56789,8.82696195526421,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z",120,"Spécialités pluridisciplinaires sciences humaines et droit",1.53868,8.66251447571318,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z",326,"Informatique, traitement de l'information, réseaux de transmission des données",0.9793,5.51329738871364,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z",332,"Travail social",0.8975,5.05277688795108,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z",201,"Technologies de commandes des transformations industrielles",0.89243,5.02423362463976,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"R3Z82",312,"Commerce, vente",4.8762,46.5258290770688,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82",310,"Spécialités plurivalentes des échanges et de la gestion",1.64326,15.6790192955958,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82",336,"Coiffure, esthétique et autres spécialités des services aux personnes",0.73191,6.98345423891503,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82",255,"Électricité, électronique",0.6751,6.44140667116385,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82",320,"Spécialité plurivalentes de la communication",0.60084,5.73286147874698,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82",314,"Comptabilité, gestion",0.58272,5.55997110860702,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82",118,"Sciences de la vie",0.5124,4.88901907614332,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82",221,"Agro-alimentaire, alimentation, cuisine",0.43569,4.15709742639517,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82",110,"Spécialités pluri-scientifiques",0.42251,4.031341627364,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"P1Z82",312,"Commerce, vente",0.51894,40.160661218425,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82",200,"Technologies industrielles fondamentales",0.23025,17.8190007429421,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82",310,"Spécialités plurivalentes des échanges et de la gestion",0.1474,11.4072560673601,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82",220,"Spécialités pluritechnologiques des transformations",0.09422,7.29166666666667,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82",313,"Finances, banque, assurances",0.08147,6.30494675581971,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82",330,"Spécialités plurivalentes sanitaires et sociales",0.06198,4.79661961367013,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.05886,4.55516344725111,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82",324,"Secrétariat, bureautique",0.05066,3.9205671124319,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82",221,"Agro-alimentaire, alimentation, cuisine",0.04838,3.74411837543338,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"V3Z",331,"Santé",67.13601,79.3231468986812,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z",124,"Psychologie",9.64958,11.4012592027822,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z",118,"Sciences de la vie",5.20066,6.14473092979602,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z",110,"Spécialités pluri-scientifiques",2.64984,3.13086296874064,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90",124,"Psychologie",9.17867,99.5437459466377,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90",331,"Santé",0.04207,0.456254053362312,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90",110,"Spécialités pluri-scientifiques",0,0,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90",123,"Sciences sociales",0,0,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"A3Z40",213,"Forêts, espaces naturels, faunes sauvage, pêche",1.2903,37.265197199695,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40",212,"Production animales, élevage spécialisé, aquaculture, soins aux animaux",0.54406,15.7130149488228,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40",313,"Finances, banque, assurances",0.43359,12.5225272059333,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40",210,"Spécialités plurivalentes de l'agronomie et de l'agriculture",0.33231,9.59745615859153,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40",310,"Spécialités plurivalentes des échanges et de la gestion",0.29717,8.58257665026224,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40",312,"Commerce, vente",0.26412,7.62805850142095,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40",232,"Bâtiment : construction et couverture",0.18215,5.26068020609505,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40",211,"Productions végétales, cultures spécialisées et protection des cultures",0.11878,3.43048912917909,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"R2Z83",312,"Commerce, vente",9.08724,55.1972549703247,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83",313,"Finances, banque, assurances",2.6598,16.1560230356048,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
