"Fap3","Annee","Part"
"ZZZ","1997-1999",43.06504705186
"A0Z","1998-2000",31.9340791831814
"A1Z","1998-2000",25.1485484291681
"A2Z","1998-2000",16.0002447357659
"A3Z","1998-2000",14.4667413382957
"B0Z","1998-2000",1.51166273292991
"B1Z","1998-2000",1.06663375567745
"B2Z","1998-2000",1.24406643548645
"B3Z","1998-2000",5.60731574320696
"B4Z","1998-2000",1.6329685105016
"B5Z","1998-2000",0.388688877060483
"B6Z","1998-2000",6.11764225316152
"B7Z","1998-2000",9.23244313587858
"C0Z","1998-2000",53.6942138951062
"C1Z","1998-2000",37.6062925623719
"C2Z","1998-2000",6.82906627880001
"D0Z","1998-2000",22.8479521665378
"D1Z","1998-2000",4.54379711642097
"D2Z","1998-2000",2.78154531963723
"D3Z","1998-2000",17.8082989034009
"D4Z","1998-2000",14.2237819683157
"D6Z","1998-2000",7.16408953340445
"E0Z","1998-2000",38.7559089692895
"E1Z","1998-2000",23.8820441196915
"E2Z","1998-2000",17.365182118291
"F0Z","1998-2000",71.2687189997137
"F1Z","1998-2000",66.1446759485821
"F2Z","1998-2000",16.0241664698033
"F3Z","1998-2000",4.13314611845577
"F4Z","1998-2000",24.167249452196
"F5Z","1998-2000",17.9561500660239
"G0A","1998-2000",6.74040500826248
"G0B","1998-2000",2.04886977055732
"G1Z","1998-2000",7.18043776525418
"H0Z","1998-2000",8.76042043710325
"J0Z","1998-2000",32.5841153805592
"J1Z","1998-2000",12.7190948052631
"J3Z","1998-2000",7.52433556348337
"J4Z","1998-2000",13.5432904185871
"J5Z","1998-2000",54.2111812304334
"J6Z","1998-2000",13.6880756499651
"K0Z","1998-2000",42.8988445484531
"L0Z","1998-2000",97.607527649777
"L1Z","1998-2000",84.9120668538614
"L2Z","1998-2000",79.2647476467787
"L3Z","1998-2000",96.8012171230499
"L4Z","1998-2000",60.6646970964247
"L5Z","1998-2000",37.8215952778445
"L6Z","1998-2000",18.4023447344662
"M0Z","1998-2000",69.1767433948003
"M1Z","1998-2000",17.1354505346267
"M2Z","1998-2000",18.2380451534897
"N0Z","1998-2000",18.9909959059615
"P0Z","1998-2000",77.472026420946
"P1Z","1998-2000",64.0766309392161
"P2Z","1998-2000",32.7818478811577
"P3Z","1998-2000",44.2672377356364
"P4Z","1998-2000",7.06715531971149
"Q0Z","1998-2000",74.7435666619609
"Q1Z","1998-2000",56.5083215071769
"Q2Z","1998-2000",29.0123322700679
"R0Z","1998-2000",83.4071353234894
"R1Z","1998-2000",76.1110183395847
"R2Z","1998-2000",37.1726287236926
"R3Z","1998-2000",42.7726700530627
"R4Z","1998-2000",19.1447882193894
"S0Z","1998-2000",10.3128715836507
"S1Z","1998-2000",32.4676601029887
"S2Z","1998-2000",55.6152705986332
"S3Z","1998-2000",44.6426315203839
"T0Z","1998-2000",84.0526001174554
"T1Z","1998-2000",97.9066880698767
"T2A","1998-2000",98.4831085438886
"T2B","1998-2000",98.5191641872307
"T3Z","1998-2000",27.8338933791396
"T4Z","1998-2000",75.6778103848667
"T6Z","1998-2000",34.9770287132102
"U0Z","1998-2000",58.2429640856031
"U1Z","1998-2000",38.0562835378882
"V0Z","1998-2000",92.4438433630261
"V1Z","1998-2000",89.0784568876872
"V2Z","1998-2000",40.8703146238642
"V3Z","1998-2000",69.2186224051547
"V4Z","1998-2000",72.086873330202
"V5Z","1998-2000",56.031731655362
"W0Z","1998-2000",62.7598099442882
"W1Z","1998-2000",48.4057434658618
"X0Z","1998-2000",16.6887462522809
"ZZZ","1998-2000",43.235768776011
"A0Z","1999-2001",31.5314023913369
"A1Z","1999-2001",25.9271516892933
"A2Z","1999-2001",15.5274672159373
"A3Z","1999-2001",12.584905293351
"B0Z","1999-2001",1.33595089626858
"B1Z","1999-2001",1.65658452090108
"B2Z","1999-2001",0.972971830970957
"B3Z","1999-2001",6.08641949264483
"B4Z","1999-2001",1.6752420083238
"B5Z","1999-2001",0.564313128805626
"B6Z","1999-2001",6.92798781529048
"B7Z","1999-2001",8.87071286313939
"C0Z","1999-2001",52.3900750173455
"C1Z","1999-2001",37.6236595763776
"C2Z","1999-2001",8.07820427649264
"D0Z","1999-2001",23.707578828182
"D1Z","1999-2001",5.64011175334556
"D2Z","1999-2001",3.03467280837291
"D3Z","1999-2001",18.3590140352008
"D4Z","1999-2001",14.8092588515862
"D6Z","1999-2001",7.04679073841804
"E0Z","1999-2001",40.095920163356
"E1Z","1999-2001",24.2717449253385
"E2Z","1999-2001",18.1335801426762
"F0Z","1999-2001",69.7947476022154
"F1Z","1999-2001",65.7328752263569
"F2Z","1999-2001",14.8970154543691
"F3Z","1999-2001",3.46770002516902
"F4Z","1999-2001",23.785089276899
"F5Z","1999-2001",20.1600857575268
"G0A","1999-2001",7.2156855742282
"G0B","1999-2001",2.26721183753145
"G1Z","1999-2001",7.70790145299773
"H0Z","1999-2001",8.77581217445668
"J0Z","1999-2001",32.18535722221
"J1Z","1999-2001",12.6275599271453
"J3Z","1999-2001",8.15790404687577
"J4Z","1999-2001",12.7305773597821
"J5Z","1999-2001",53.4516643698926
"J6Z","1999-2001",15.7800382873978
"K0Z","1999-2001",42.5830507561354
"L0Z","1999-2001",97.5618408333205
"L1Z","1999-2001",84.3742648635276
"L2Z","1999-2001",79.1415423724166
"L3Z","1999-2001",96.8104323460867
"L4Z","1999-2001",62.429862410482
"L5Z","1999-2001",37.7738935750181
"L6Z","1999-2001",16.8636952779033
"M0Z","1999-2001",67.6379156905009
"M1Z","1999-2001",16.7447324516477
"M2Z","1999-2001",17.2382625978297
"N0Z","1999-2001",18.1289256220393
"P0Z","1999-2001",76.5335710401759
"P1Z","1999-2001",64.7269738212489
"P2Z","1999-2001",33.481489100405
"P3Z","1999-2001",46.0769660333131
"P4Z","1999-2001",8.92689991586297
"Q0Z","1999-2001",75.4517229440445
"Q1Z","1999-2001",55.9548872316937
"Q2Z","1999-2001",29.5717812773575
"R0Z","1999-2001",83.4625946409749
"R1Z","1999-2001",75.2319838975204
"R2Z","1999-2001",38.5138048307099
"R3Z","1999-2001",43.3527593227709
"R4Z","1999-2001",19.9186031222296
"S0Z","1999-2001",10.9829948309643
"S1Z","1999-2001",33.8693481021284
"S2Z","1999-2001",55.3927550199243
"S3Z","1999-2001",43.690884924975
"T0Z","1999-2001",84.2156598717693
"T1Z","1999-2001",97.627165754838
"T2A","1999-2001",98.5174647541069
"T2B","1999-2001",98.7687106350444
"T3Z","1999-2001",26.5784508365361
"T4Z","1999-2001",74.3634969969708
"T6Z","1999-2001",34.8670239923152
"U0Z","1999-2001",57.4198161088636
"U1Z","1999-2001",38.971255329023
"V0Z","1999-2001",92.8633909677518
"V1Z","1999-2001",88.6805835795546
"V2Z","1999-2001",42.2139241388841
"V3Z","1999-2001",69.023385791112
"V4Z","1999-2001",71.2900194168783
"V5Z","1999-2001",56.5652553046869
"W0Z","1999-2001",63.5283354270663
"W1Z","1999-2001",49.9569018655278
"X0Z","1999-2001",21.7443721591967
"ZZZ","1999-2001",42.9759189325124
"A0Z","2000-2002",30.9520353316886
"A1Z","2000-2002",26.8821890006592
"A2Z","2000-2002",15.4241979232894
"A3Z","2000-2002",11.4540818101345
"B0Z","2000-2002",1.14021641428241
"B1Z","2000-2002",1.91235021044151
"B2Z","2000-2002",0.647590743732983
"B3Z","2000-2002",5.7613337990517
"B4Z","2000-2002",1.71719008652699
"B5Z","2000-2002",0.638729600912546
"B6Z","2000-2002",7.03420756600581
"B7Z","2000-2002",8.31797391846185
"C0Z","2000-2002",54.6897440017114
"C1Z","2000-2002",37.598325159725
"C2Z","2000-2002",8.33911448283437
"D0Z","2000-2002",24.0661139233694
"D1Z","2000-2002",6.33165457804641
"D2Z","2000-2002",2.44321264439293
"D3Z","2000-2002",19.1881115481882
"D4Z","2000-2002",14.1088425728638
"D6Z","2000-2002",7.46575289245281
"E0Z","2000-2002",39.8510562877017
"E1Z","2000-2002",24.3436200424473
"E2Z","2000-2002",18.8026549735721
"F0Z","2000-2002",69.566023231386
"F1Z","2000-2002",67.6335520237884
"F2Z","2000-2002",13.7162275154524
"F3Z","2000-2002",4.61534985142754
"F4Z","2000-2002",25.8168395517499
"F5Z","2000-2002",21.3403936448672
"G0A","2000-2002",7.99730404570796
"G0B","2000-2002",2.46251600373279
"G1Z","2000-2002",8.06939396166261
"H0Z","2000-2002",8.68491708754983
"J0Z","2000-2002",32.7160454261163
"J1Z","2000-2002",12.2345783476362
"J3Z","2000-2002",8.20891243486575
"J4Z","2000-2002",14.6129377299107
"J5Z","2000-2002",55.5491555624846
"J6Z","2000-2002",18.8590552187255
"K0Z","2000-2002",41.6512603279379
"L0Z","2000-2002",97.6644146510158
"L1Z","2000-2002",83.7379745991888
"L2Z","2000-2002",78.9797269947486
"L3Z","2000-2002",96.6875810933909
"L4Z","2000-2002",62.6922437520757
"L5Z","2000-2002",38.7756154687504
"L6Z","2000-2002",14.9850412904831
"M0Z","2000-2002",63.9813986525639
"M1Z","2000-2002",16.0525822875747
"M2Z","2000-2002",17.376192847445
"N0Z","2000-2002",18.6956679175572
"P0Z","2000-2002",75.8954351795632
"P1Z","2000-2002",64.1639021518485
"P2Z","2000-2002",34.4451233794199
"P3Z","2000-2002",45.5829357684498
"P4Z","2000-2002",10.5556607300599
"Q0Z","2000-2002",74.9525525130454
"Q1Z","2000-2002",58.7058507473291
"Q2Z","2000-2002",30.5650079489527
"R0Z","2000-2002",83.9065309212001
"R1Z","2000-2002",74.1108153296425
"R2Z","2000-2002",39.3438925033632
"R3Z","2000-2002",44.4146547510703
"R4Z","2000-2002",21.7039872505919
"S0Z","2000-2002",11.8980898319813
"S1Z","2000-2002",34.8372252320035
"S2Z","2000-2002",56.6635217876217
"S3Z","2000-2002",44.6128448163869
"T0Z","2000-2002",85.6722960609812
"T1Z","2000-2002",97.5555064364903
"T2A","2000-2002",98.5110136537004
"T2B","2000-2002",98.9095015987996
"T3Z","2000-2002",25.1896447417739
"T4Z","2000-2002",73.3389100224379
"T6Z","2000-2002",34.8450497400997
"U0Z","2000-2002",57.6044245688676
"U1Z","2000-2002",40.2499480885478
"V0Z","2000-2002",92.9104114224823
"V1Z","2000-2002",88.0979492869689
"V2Z","2000-2002",41.8422090485801
"V3Z","2000-2002",69.2946410312803
"V4Z","2000-2002",71.743110137552
"V5Z","2000-2002",56.9271987251086
"W0Z","2000-2002",64.0990101538724
"W1Z","2000-2002",50.8843115740675
"X0Z","2000-2002",21.1200260992792
"ZZZ","2000-2002",46.8756904434595
"A0Z","2001-2003",30.5449503547461
"A1Z","2001-2003",25.8477773590709
"A2Z","2001-2003",19.3440086665915
"A3Z","2001-2003",13.0006814596029
"B0Z","2001-2003",1.2189763925749
"B1Z","2001-2003",1.69593069922291
"B2Z","2001-2003",0.9773766662344
"B3Z","2001-2003",6.77226089545834
"B4Z","2001-2003",1.73827504306478
"B5Z","2001-2003",0.534756745435717
"B6Z","2001-2003",7.27165316163224
"B7Z","2001-2003",10.7841633151219
"C0Z","2001-2003",53.8346961235811
"C1Z","2001-2003",37.9739250884254
"C2Z","2001-2003",8.95793837813538
"D0Z","2001-2003",24.859521348908
"D1Z","2001-2003",6.89418135205564
"D2Z","2001-2003",2.38795975109642
"D3Z","2001-2003",20.5487189541891
"D4Z","2001-2003",13.8350725112489
"D6Z","2001-2003",6.87972247321362
"E0Z","2001-2003",41.3513359651617
"E1Z","2001-2003",25.2087216998264
"E2Z","2001-2003",19.552651762368
"F0Z","2001-2003",69.0375928423967
"F1Z","2001-2003",68.3419256703847
"F2Z","2001-2003",15.42690697024
"F3Z","2001-2003",8.06534124918858
"F4Z","2001-2003",26.3967279388529
"F5Z","2001-2003",22.5466268408535
"G0A","2001-2003",6.70881715947267
"G0B","2001-2003",1.88981712986979
"G1Z","2001-2003",7.95294281427767
"H0Z","2001-2003",11.4483164203334
"J0Z","2001-2003",33.1692213109262
"J1Z","2001-2003",13.0592233066642
"J3Z","2001-2003",8.34792554661638
"J4Z","2001-2003",14.7297853134348
"J5Z","2001-2003",59.0483307894315
"J6Z","2001-2003",18.0877137041001
"K0Z","2001-2003",43.088520330446
"L0Z","2001-2003",97.7724755721339
"L1Z","2001-2003",83.8967706565052
"L2Z","2001-2003",77.9598765502997
"L3Z","2001-2003",96.184618441034
"L4Z","2001-2003",63.7501068488775
"L5Z","2001-2003",40.0994931545585
"L6Z","2001-2003",14.9324591123083
"M0Z","2001-2003",61.9033190732237
"M1Z","2001-2003",16.1874384853343
"M2Z","2001-2003",18.5519922165008
"N0Z","2001-2003",19.4276728081654
"P0Z","2001-2003",75.4452985477141
"P1Z","2001-2003",64.2861370294856
"P2Z","2001-2003",37.7745964638124
"P3Z","2001-2003",44.5779092781941
"P4Z","2001-2003",11.8277341972489
"Q0Z","2001-2003",74.0678482073583
"Q1Z","2001-2003",58.7257802791292
"Q2Z","2001-2003",31.4869080914036
"R0Z","2001-2003",83.104922892544
"R1Z","2001-2003",73.7489980661441
"R2Z","2001-2003",37.5189461277864
"R3Z","2001-2003",45.5208054007873
"R4Z","2001-2003",21.5835221177201
"S0Z","2001-2003",13.4794198854279
"S1Z","2001-2003",36.1152841509364
"S2Z","2001-2003",59.4522271736146
"S3Z","2001-2003",42.7801665473631
"T0Z","2001-2003",86.8300466633446
"T1Z","2001-2003",97.7276297857672
"T2A","2001-2003",98.2711073170482
"T2B","2001-2003",99.2094406565971
"T3Z","2001-2003",25.0942604790054
"T4Z","2001-2003",72.3348084473845
"T6Z","2001-2003",34.894430583027
"U0Z","2001-2003",54.3574275014039
"U1Z","2001-2003",39.4700185126368
"V0Z","2001-2003",91.9713862117141
"V1Z","2001-2003",87.7427240059122
"V2Z","2001-2003",43.4961313194126
"V3Z","2001-2003",68.9027111035795
"V4Z","2001-2003",72.1059636255822
"V5Z","2001-2003",58.003704220101
"W0Z","2001-2003",63.8904229200279
"W1Z","2001-2003",49.2162944027062
"X0Z","2001-2003",19.5794368394684
"ZZZ","2001-2003",48.8550036883342
"A0Z","2002-2004",30.4189598479684
"A1Z","2002-2004",26.4361858666698
"A2Z","2002-2004",22.3224076903932
"A3Z","2002-2004",14.1369437868164
"B0Z","2002-2004",1.57894301270969
"B1Z","2002-2004",1.79785612827866
"B2Z","2002-2004",1.52147118963936
"B3Z","2002-2004",6.58478136531391
"B4Z","2002-2004",1.78688686911784
"B5Z","2002-2004",0.200728320289388
"B6Z","2002-2004",6.89358237084263
"B7Z","2002-2004",11.8385418382337
"C0Z","2002-2004",54.1600039132721
"C1Z","2002-2004",38.6214316161719
"C2Z","2002-2004",9.11649782682213
"D0Z","2002-2004",26.7607265912569
"D1Z","2002-2004",7.41060620371743
"D2Z","2002-2004",2.47523432656602
"D3Z","2002-2004",20.9841809404944
"D4Z","2002-2004",14.4576035770402
"D6Z","2002-2004",6.56722513597865
"E0Z","2002-2004",41.3839532819843
"E1Z","2002-2004",26.5000606878792
"E2Z","2002-2004",20.166298916646
"F0Z","2002-2004",71.2826305080765
"F1Z","2002-2004",67.6205442572507
"F2Z","2002-2004",22.2336706058516
"F3Z","2002-2004",12.2203825690523
"F4Z","2002-2004",29.1735811517179
"F5Z","2002-2004",21.2802129056694
"G0A","2002-2004",5.46412224480608
"G0B","2002-2004",2.0940066583699
"G1Z","2002-2004",6.88612930206209
"H0Z","2002-2004",13.4567620144892
"J0Z","2002-2004",32.9429082329054
"J1Z","2002-2004",13.7715710372552
"J3Z","2002-2004",7.91715993494588
"J4Z","2002-2004",14.5834432684931
"J5Z","2002-2004",60.6289445711316
"J6Z","2002-2004",17.2116049227272
"K0Z","2002-2004",43.1564627231762
"L0Z","2002-2004",97.7788318082322
"L1Z","2002-2004",85.1573929941686
"L2Z","2002-2004",78.46992916624
"L3Z","2002-2004",95.233344641766
"L4Z","2002-2004",64.4130033999854
"L5Z","2002-2004",42.438268244361
"L6Z","2002-2004",13.4932169167007
"M0Z","2002-2004",61.5422792497638
"M1Z","2002-2004",17.2345391687524
"M2Z","2002-2004",19.988190638233
"N0Z","2002-2004",19.6716799912459
"P0Z","2002-2004",75.2766071857563
"P1Z","2002-2004",63.8145546545809
"P2Z","2002-2004",39.1724123180492
"P3Z","2002-2004",40.085548192752
"P4Z","2002-2004",11.3461435301547
"Q0Z","2002-2004",73.5044754307327
"Q1Z","2002-2004",60.4491672103509
"Q2Z","2002-2004",31.6653812641733
"R0Z","2002-2004",83.2747197977579
"R1Z","2002-2004",73.6986165236268
"R2Z","2002-2004",37.0966220060112
"R3Z","2002-2004",46.5859328515176
"R4Z","2002-2004",22.4234470541241
"S0Z","2002-2004",15.3671177416085
"S1Z","2002-2004",35.211253595234
"S2Z","2002-2004",61.8860121320025
"S3Z","2002-2004",41.4186000280714
"T0Z","2002-2004",87.587667885885
"T1Z","2002-2004",98.1010218523092
"T2A","2002-2004",98.3202476051944
"T2B","2002-2004",99.3222072471161
"T3Z","2002-2004",25.4210780791864
"T4Z","2002-2004",71.0029268412419
"T6Z","2002-2004",34.3729402614777
"U0Z","2002-2004",54.9888769483191
"U1Z","2002-2004",39.1827537555884
"V0Z","2002-2004",91.0827544978365
"V1Z","2002-2004",87.9241351307097
"V2Z","2002-2004",44.9790517345936
"V3Z","2002-2004",68.788382032574
"V4Z","2002-2004",70.9516977208627
"V5Z","2002-2004",58.452583661147
"W0Z","2002-2004",63.9811924665512
"W1Z","2002-2004",49.3229353303537
"X0Z","2002-2004",16.2365458793223
"ZZZ","2002-2004",51.257692688225
"A0Z","2003-2005",29.7764037181123
"A1Z","2003-2005",25.2087749430986
"A2Z","2003-2005",25.3505322662225
"A3Z","2003-2005",11.7940886928054
"B0Z","2003-2005",1.84339868452403
"B1Z","2003-2005",1.92163544836795
"B2Z","2003-2005",1.90819463585286
"B3Z","2003-2005",7.69962607553153
"B4Z","2003-2005",1.79523871001147
"B5Z","2003-2005",0.265374718572381
"B6Z","2003-2005",7.07148304538956
"B7Z","2003-2005",13.5510929898966
"C0Z","2003-2005",51.713100738147
"C1Z","2003-2005",38.6776001052256
"C2Z","2003-2005",8.76151363123486
"D0Z","2003-2005",26.6154493945182
"D1Z","2003-2005",6.78059906787885
"D2Z","2003-2005",2.98403831042056
"D3Z","2003-2005",20.226965363016
"D4Z","2003-2005",15.6502277561821
"D6Z","2003-2005",6.75637086000051
"E0Z","2003-2005",44.059264576902
"E1Z","2003-2005",26.8898917417394
"E2Z","2003-2005",19.5285209923651
"F0Z","2003-2005",72.9110627855274
"F1Z","2003-2005",66.0728529295286
"F2Z","2003-2005",29.6055665215016
"F3Z","2003-2005",14.5424332822944
"F4Z","2003-2005",30.0215325674645
"F5Z","2003-2005",19.2758518667959
"G0A","2003-2005",4.04522151942186
"G0B","2003-2005",2.07418558518153
"G1Z","2003-2005",5.89546611334637
"H0Z","2003-2005",15.9198625340218
"J0Z","2003-2005",32.3181557033481
"J1Z","2003-2005",14.3503805690139
"J3Z","2003-2005",8.18341470268948
"J4Z","2003-2005",12.9676101814284
"J5Z","2003-2005",60.0231401319912
"J6Z","2003-2005",17.1860455158874
"K0Z","2003-2005",44.748246115389
"L0Z","2003-2005",97.9915896776907
"L1Z","2003-2005",86.6545629709918
"L2Z","2003-2005",77.9935247708363
"L3Z","2003-2005",94.3261223111591
"L4Z","2003-2005",64.7766004592349
"L5Z","2003-2005",44.2600750411132
"L6Z","2003-2005",14.3648603520312
"M0Z","2003-2005",62.524904936787
"M1Z","2003-2005",16.0326643662584
"M2Z","2003-2005",20.1871971757478
"N0Z","2003-2005",19.9533064033535
"P0Z","2003-2005",74.7983454935586
"P1Z","2003-2005",64.539780814847
"P2Z","2003-2005",40.1614934703488
"P3Z","2003-2005",40.2148889086476
"P4Z","2003-2005",11.4021977350558
"Q0Z","2003-2005",72.3319166978715
"Q1Z","2003-2005",61.134202227443
"Q2Z","2003-2005",33.3624717489881
"R0Z","2003-2005",83.1014445310267
"R1Z","2003-2005",75.4117754348017
"R2Z","2003-2005",36.1694082945319
"R3Z","2003-2005",47.8354148349909
"R4Z","2003-2005",22.5657425913197
"S0Z","2003-2005",17.0367938300667
"S1Z","2003-2005",35.7234952242628
"S2Z","2003-2005",61.5202816001914
"S3Z","2003-2005",39.2324561117487
"T0Z","2003-2005",85.9159443543542
"T1Z","2003-2005",97.6841114236848
"T2A","2003-2005",98.4078266060997
"T2B","2003-2005",99.3207620471154
"T3Z","2003-2005",26.71996504855
"T4Z","2003-2005",69.5696407901729
"T6Z","2003-2005",33.8465813568155
"U0Z","2003-2005",56.8275995868886
"U1Z","2003-2005",38.6144979357992
"V0Z","2003-2005",90.6808870428291
"V1Z","2003-2005",89.1901452498436
"V2Z","2003-2005",46.6788304411369
"V3Z","2003-2005",69.2775957414248
"V4Z","2003-2005",71.0571454739825
"V5Z","2003-2005",58.6942566480212
"W0Z","2003-2005",64.1938458360508
"W1Z","2003-2005",50.9109180626533
"X0Z","2003-2005",14.9025509057206
"ZZZ","2003-2005",54.1001151967403
"A0Z","2004-2006",29.3757902424898
"A1Z","2004-2006",24.4690574290801
"A2Z","2004-2006",24.0364746520417
"A3Z","2004-2006",10.788623076139
"B0Z","2004-2006",2.47097069297546
"B1Z","2004-2006",2.49346890797979
"B2Z","2004-2006",1.99249122222038
"B3Z","2004-2006",7.07606195145906
"B4Z","2004-2006",1.75047360588714
"B5Z","2004-2006",0.372272663842736
"B6Z","2004-2006",6.8952665959807
"B7Z","2004-2006",13.509873531375
"C0Z","2004-2006",51.9997048974904
"C1Z","2004-2006",39.5618327775897
"C2Z","2004-2006",7.86579373891292
"D0Z","2004-2006",30.4189741794794
"D1Z","2004-2006",6.43912901571315
"D2Z","2004-2006",3.34304900333775
"D3Z","2004-2006",18.7568536756247
"D4Z","2004-2006",16.9579692766313
"D6Z","2004-2006",6.93029331627257
"E0Z","2004-2006",44.6577005788393
"E1Z","2004-2006",25.9283416073671
"E2Z","2004-2006",19.0233851603493
"F0Z","2004-2006",76.2890977657012
"F1Z","2004-2006",65.3962459379172
"F2Z","2004-2006",30.2022187769108
"F3Z","2004-2006",14.4287420528509
"F4Z","2004-2006",32.3685209216663
"F5Z","2004-2006",21.3204446848937
"G0A","2004-2006",4.35356333851873
"G0B","2004-2006",2.28379087569446
"G1Z","2004-2006",5.88498323505764
"H0Z","2004-2006",16.0735341159275
"J0Z","2004-2006",31.4468643442155
"J1Z","2004-2006",14.1829619337348
"J3Z","2004-2006",8.49645129531987
"J4Z","2004-2006",12.7965502562649
"J5Z","2004-2006",58.1108766449151
"J6Z","2004-2006",20.0556740514209
"K0Z","2004-2006",46.8847191156997
"L0Z","2004-2006",98.1057001550715
"L1Z","2004-2006",86.9109270822197
"L2Z","2004-2006",78.9993014335068
"L3Z","2004-2006",95.1236482895814
"L4Z","2004-2006",66.1873050462394
"L5Z","2004-2006",45.1176694291287
"L6Z","2004-2006",15.4453934356294
"M0Z","2004-2006",63.5530850893889
"M1Z","2004-2006",15.8998959518066
"M2Z","2004-2006",18.7213766658803
"N0Z","2004-2006",20.3731539986978
"P0Z","2004-2006",74.2372439555043
"P1Z","2004-2006",64.4980654739459
"P2Z","2004-2006",41.2846186608812
"P3Z","2004-2006",43.0330912517096
"P4Z","2004-2006",11.2987014304046
"Q0Z","2004-2006",72.4547275214633
"Q1Z","2004-2006",61.508832789617
"Q2Z","2004-2006",37.8500461664465
"R0Z","2004-2006",83.3781146018711
"R1Z","2004-2006",76.0113785081745
"R2Z","2004-2006",35.9554445141591
"R3Z","2004-2006",47.1723121381507
"R4Z","2004-2006",24.351588933952
"S0Z","2004-2006",16.9665552850545
"S1Z","2004-2006",36.5799819166636
"S2Z","2004-2006",61.4112735025039
"S3Z","2004-2006",40.2437550576171
"T0Z","2004-2006",84.9552921671411
"T1Z","2004-2006",97.105450086167
"T2A","2004-2006",98.5427353488928
"T2B","2004-2006",99.3194751651437
"T3Z","2004-2006",27.1074120052967
"T4Z","2004-2006",69.2354109145751
"T6Z","2004-2006",31.4480314000157
"U0Z","2004-2006",62.4863686700026
"U1Z","2004-2006",38.9979549491184
"V0Z","2004-2006",91.543219182235
"V1Z","2004-2006",89.5449826868633
"V2Z","2004-2006",46.2481620543704
"V3Z","2004-2006",70.8593808519846
"V4Z","2004-2006",72.1129298265568
"V5Z","2004-2006",58.6182048939585
"W0Z","2004-2006",65.0380185377284
"W1Z","2004-2006",53.1988462188322
"X0Z","2004-2006",14.632480822896
"ZZZ","2004-2006",57.0737006449722
"A0Z","2005-2007",28.6034639191433
"A1Z","2005-2007",23.7228093254924
"A2Z","2005-2007",23.3483309777635
"A3Z","2005-2007",8.53223337785663
"B0Z","2005-2007",2.37806232940997
"B1Z","2005-2007",2.21913336520505
"B2Z","2005-2007",1.96803820251957
"B3Z","2005-2007",7.33231279206994
"B4Z","2005-2007",1.91865738392707
"B5Z","2005-2007",0.558936723196895
"B6Z","2005-2007",6.46709576107131
"B7Z","2005-2007",13.6394444280778
"C0Z","2005-2007",51.1174705365667
"C1Z","2005-2007",38.7933379634831
"C2Z","2005-2007",5.81562283524459
"D0Z","2005-2007",30.172306803572
"D1Z","2005-2007",6.75426400862916
"D2Z","2005-2007",2.86294740230975
"D3Z","2005-2007",17.9619645835323
"D4Z","2005-2007",16.2451894607658
"D6Z","2005-2007",8.01032315433891
"E0Z","2005-2007",46.0755230938643
"E1Z","2005-2007",24.515572658527
"E2Z","2005-2007",18.6043254571482
"F0Z","2005-2007",77.4061588470251
"F1Z","2005-2007",64.4151923121365
"F2Z","2005-2007",26.3061638663394
"F3Z","2005-2007",12.1357351462168
"F4Z","2005-2007",33.4923339718474
"F5Z","2005-2007",23.52345881375
"G0A","2005-2007",4.84725933471013
"G0B","2005-2007",2.18652965434678
"G1Z","2005-2007",6.93351264952923
"H0Z","2005-2007",17.7896485664719
"J0Z","2005-2007",31.6663291628969
"J1Z","2005-2007",13.6302612036669
"J3Z","2005-2007",8.90878818361975
"J4Z","2005-2007",13.315063033286
"J5Z","2005-2007",56.7277230947439
"J6Z","2005-2007",20.6633004127341
"K0Z","2005-2007",48.1917932807602
"L0Z","2005-2007",98.1510832528487
"L1Z","2005-2007",86.4170138390157
"L2Z","2005-2007",78.1720398889625
"L3Z","2005-2007",95.9629305446061
"L4Z","2005-2007",66.5762677858792
"L5Z","2005-2007",45.2506768175247
"L6Z","2005-2007",18.0364782517931
"M0Z","2005-2007",64.1307943079967
"M1Z","2005-2007",14.0365321629218
"M2Z","2005-2007",17.1434916951512
"N0Z","2005-2007",20.9045779584461
"P0Z","2005-2007",74.8576192449597
"P1Z","2005-2007",65.9436254639286
"P2Z","2005-2007",43.3565802302151
"P3Z","2005-2007",47.9833921139569
"P4Z","2005-2007",13.5819953959128
"Q0Z","2005-2007",74.0492755048461
"Q1Z","2005-2007",61.8972088356834
"Q2Z","2005-2007",41.1563288132932
"R0Z","2005-2007",82.8754353716855
"R1Z","2005-2007",76.716852643574
"R2Z","2005-2007",36.0996508303093
"R3Z","2005-2007",46.6830756821597
"R4Z","2005-2007",24.7424162647418
"S0Z","2005-2007",16.0822151222468
"S1Z","2005-2007",37.073119971726
"S2Z","2005-2007",62.5703161791716
"S3Z","2005-2007",40.5235265496972
"T0Z","2005-2007",83.9194122241461
"T1Z","2005-2007",97.030500709637
"T2A","2005-2007",98.4015378791265
"T2B","2005-2007",99.3436749887306
"T3Z","2005-2007",28.2377703421983
"T4Z","2005-2007",69.5476218326968
"T6Z","2005-2007",31.37163716833
"U0Z","2005-2007",63.0267946808594
"U1Z","2005-2007",39.1930528456468
"V0Z","2005-2007",91.9913604514703
"V1Z","2005-2007",89.3429172355756
"V2Z","2005-2007",46.3300276329614
"V3Z","2005-2007",71.2758976289992
"V4Z","2005-2007",74.3008869503925
"V5Z","2005-2007",59.3187440043434
"W0Z","2005-2007",65.1707324002772
