"Fap","stat_sl","annee","effectif","pourcentage","part"
"C0Z","int","2000-2002",9.51151,0.212839882770919,21.2839882770919
"C1Z","int","2000-2002",4.22775,0.0533257401465157,5.33257401465157
"C2Z","int","2000-2002",3.58741,0.0240270556457128,2.40270556457128
"D0Z","int","2000-2002",10.27656,0.16266605841698,16.266605841698
"D1Z","int","2000-2002",7.16393,0.0495685473838151,4.95685473838151
"D2Z","int","2000-2002",18.57152,0.10343719798476,10.343719798476
"D3Z","int","2000-2002",39.4769,0.150434019842159,15.0434019842159
"D4Z","int","2000-2002",9.43822,0.0562756903151425,5.62756903151425
"D6Z","int","2000-2002",3.77554,0.0162981431709906,1.62981431709906
"E0Z","int","2000-2002",60.22688,0.217870227194746,21.7870227194746
"E1Z","int","2000-2002",19.05637,0.0523812356333039,5.23812356333039
"E2Z","int","2000-2002",1.77545,0.00827692079619181,0.827692079619181
"ENS","int","2000-2002",568.80189,0.0233239792636686,2.33239792636686
"F0Z","int","2000-2002",3.1124,0.0567777789534019,5.67777789534019
"F1Z","int","2000-2002",1.06861,0.00835499531550758,0.835499531550758
"F2Z","int","2000-2002",2.7855,0.0904495885201272,9.04495885201272
"F3Z","int","2000-2002",1.62401,0.0199440538348593,1.99440538348593
"F4Z","int","2000-2002",3.40615,0.0344396786674797,3.44396786674797
"F5Z","int","2000-2002",0.35797,0.00953584258893718,0.953584258893718
"G0A","int","2000-2002",10.02695,0.0363531453585608,3.63531453585608
"G0B","int","2000-2002",2.53211,0.0123025967214421,1.23025967214421
"G1Z","int","2000-2002",6.02544,0.0156241742805509,1.56241742805509
"H0Z","int","2000-2002",0.75116,0.00427717038951769,0.427717038951769
"J0Z","int","2000-2002",100.97014,0.227882912897051,22.7882912897051
"J1Z","int","2000-2002",31.05356,0.0688851363671735,6.88851363671735
"J3Z","int","2000-2002",15.61455,0.0207966509594485,2.07966509594485
"J4Z","int","2000-2002",0.71709,0.0102187419842107,1.02187419842107
"J5Z","int","2000-2002",1.90702,0.0116868007029166,1.16868007029166
"J6Z","int","2000-2002",0,0,0
"K0Z","int","2000-2002",2.92096,0.0219206620265671,2.19206620265671
"L0Z","int","2000-2002",15.84887,0.0288651113667166,2.88651113667166
"L1Z","int","2000-2002",10.72504,0.0281720951618042,2.81720951618041
"L2Z","int","2000-2002",12.69192,0.0316556774398826,3.16556774398826
"L3Z","int","2000-2002",3.61419,0.0245800962286702,2.45800962286702
"L4Z","int","2000-2002",4.06901,0.0155649085886144,1.55649085886144
"L5Z","int","2000-2002",0.80104,0.00166535236524672,0.166535236524672
"L6Z","int","2000-2002",NA,NA,NA
"M0Z","int","2000-2002",4.41092,0.117785066526671,11.7785066526671
"M1Z","int","2000-2002",2.06297,0.0123730113528678,1.23730113528678
"M2Z","int","2000-2002",0.22794,0.000971297216991011,0.0971297216991011
"N0Z","int","2000-2002",0.37333,0.00151721899078785,0.151721899078785
"P0Z","int","2000-2002",0.62304,0.00069374056474584,0.069374056474584
"P1Z","int","2000-2002",0,0,0
"P2Z","int","2000-2002",0,0,0
"P3Z","int","2000-2002",0,0,0
"P4Z","int","2000-2002",0,0,0
"Q0Z","int","2000-2002",3.26852,0.0110144215081608,1.10144215081608
"Q1Z","int","2000-2002",0.66757,0.0039004164214677,0.39004164214677
"Q2Z","int","2000-2002",0,0,0
"R0Z","int","2000-2002",2.80867,0.00914799908711198,0.914799908711198
"R1Z","int","2000-2002",5.76328,0.0073973563032913,0.73973563032913
"R2Z","int","2000-2002",5.19223,0.0104378097331079,1.04378097331079
"R3Z","int","2000-2002",2.66052,0.00509761851706305,0.509761851706305
"R4Z","int","2000-2002",0.54023,0.00131222614235367,0.131222614235367
"S0Z","int","2000-2002",1.79175,0.00683589938517538,0.683589938517538
"S1Z","int","2000-2002",3.04112,0.00984728534882138,0.984728534882138
"S2Z","int","2000-2002",3.26649,0.01001597286563,1.001597286563
"S3Z","int","2000-2002",0,0,0
"T0Z","int","2000-2002",0,0,0
"T1Z","int","2000-2002",0.42215,0.00161604185393363,0.161604185393363
"T2A","int","2000-2002",0.5556,0.00161276520495645,0.161276520495645
"T2B","int","2000-2002",0,0,0
"T2Z","int","2000-2002",0.5556,0.000768846058794223,0.0768846058794223
"T3Z","int","2000-2002",1.43222,0.00715373487226226,0.715373487226226
"T4Z","int","2000-2002",9.68409,0.00792616056135487,0.792616056135487
"T6Z","int","2000-2002",0,0,0
"U0Z","int","2000-2002",0.86834,0.00612224940668103,0.612224940668103
"U1Z","int","2000-2002",1.29063,0.00477877871680814,0.477877871680814
"V0Z","int","2000-2002",0.94184,0.00216840841851922,0.216840841851922
"V1Z","int","2000-2002",3.12922,0.00678803723461486,0.678803723461486
"V2Z","int","2000-2002",0.22266,0.000702621827701577,0.0702621827701577
"V3Z","int","2000-2002",0.61612,0.00191714016406777,0.191714016406777
"V4Z","int","2000-2002",0.23509,0.00103228665435452,0.103228665435452
"V5Z","int","2000-2002",0.54801,0.00179336833653919,0.179336833653919
"W0Z","int","2000-2002",0.23275,0.000222314669465224,0.0222314669465224
"W1Z","int","2000-2002",0.15737,0.00143748230778709,0.143748230778709
"X0Z","int","2000-2002",0,0,0
"ZZZ","int","2000-2002",0.92288,0.0200297555422682,2.00297555422682
"SAL","int","2000-2002",1138.15938,0.0258014214249198,2.58014214249198
"A0Z","int","2001-2003",1.19918,0.00174396096906046,0.174396096906046
"A1Z","int","2001-2003",3.1937,0.00985588290234689,0.985588290234689
"A2Z","int","2001-2003",0.22257,0.00525076985104535,0.525076985104535
"A3Z","int","2001-2003",0.08064,0.00298171040137727,0.298171040137727
"B0Z","int","2001-2003",17.98797,0.0996238567301544,9.96238567301544
"B1Z","int","2001-2003",4.80541,0.0466005405977297,4.66005405977297
"B2Z","int","2001-2003",15.56416,0.0421017790577938,4.21017790577938
"B3Z","int","2001-2003",11.16322,0.0780667574758479,7.80667574758479
"B4Z","int","2001-2003",19.1821,0.0365729365646085,3.65729365646084
"B5Z","int","2001-2003",3.96149,0.0523134515304711,5.23134515304711
"B6Z","int","2001-2003",3.94658,0.0159417849242527,1.59417849242527
"B7Z","int","2001-2003",0.5671,0.00540395440629066,0.540395440629066
"C0Z","int","2001-2003",9.48156,0.21977623599157,21.977623599157
"C1Z","int","2001-2003",3.42247,0.0449611005890777,4.49611005890777
"C2Z","int","2001-2003",3.31725,0.0225057905470591,2.25057905470591
"D0Z","int","2001-2003",9.69992,0.158114606323984,15.8114606323984
"D1Z","int","2001-2003",6.27674,0.0440408358324403,4.40408358324403
"D2Z","int","2001-2003",15.54428,0.086861661549163,8.6861661549163
"D3Z","int","2001-2003",36.47928,0.145196475047187,14.5196475047187
"D4Z","int","2001-2003",9.1349,0.0539235111266348,5.39235111266348
"D6Z","int","2001-2003",4.11946,0.0175501738760047,1.75501738760047
"E0Z","int","2001-2003",54.10478,0.198333915024762,19.8333915024762
"E1Z","int","2001-2003",18.23441,0.0510618020131966,5.10618020131966
"E2Z","int","2001-2003",1.41857,0.00650756930356939,0.650756930356939
"ENS","int","2001-2003",531.95311,0.0216221034644001,2.16221034644001
"F0Z","int","2001-2003",2.73717,0.0522542280437534,5.22542280437534
"F1Z","int","2001-2003",1.09312,0.00938072956557745,0.938072956557745
"F2Z","int","2001-2003",2.42694,0.0756711419858943,7.56711419858943
"F3Z","int","2001-2003",1.40173,0.0173713519485501,1.73713519485501
"F4Z","int","2001-2003",2.59125,0.0261199051064981,2.61199051064981
"F5Z","int","2001-2003",0.36104,0.0084507747752893,0.84507747752893
"G0A","int","2001-2003",9.56783,0.0347704654244678,3.47704654244678
"G0B","int","2001-2003",1.76243,0.00858471054201948,0.858471054201948
"G1Z","int","2001-2003",4.1543,0.0107019809626177,1.07019809626177
"H0Z","int","2001-2003",1.08021,0.00569643072506686,0.569643072506686
"J0Z","int","2001-2003",90.15585,0.210460572706013,21.0460572706013
"J1Z","int","2001-2003",28.64991,0.062689441961998,6.2689441961998
"J3Z","int","2001-2003",14.17812,0.0190475893637807,1.90475893637807
"J4Z","int","2001-2003",0.98956,0.0127554167275182,1.27554167275181
"J5Z","int","2001-2003",2.03604,0.0118800088993289,1.18800088993289
"J6Z","int","2001-2003",0,0,0
"K0Z","int","2001-2003",2.40627,0.0184374843641854,1.84374843641854
"L0Z","int","2001-2003",15.17247,0.0278059503146958,2.78059503146958
"L1Z","int","2001-2003",10.13399,0.0263062299464769,2.63062299464769
"L2Z","int","2001-2003",14.08515,0.0326816493901265,3.26816493901265
"L3Z","int","2001-2003",3.58582,0.0248737727929696,2.48737727929696
"L4Z","int","2001-2003",3.45866,0.012585914405986,1.2585914405986
"L5Z","int","2001-2003",1.20002,0.00239535865476664,0.239535865476664
"L6Z","int","2001-2003",NA,NA,NA
"M0Z","int","2001-2003",3.92874,0.102796866856034,10.2796866856034
"M1Z","int","2001-2003",1.68254,0.0101031924248214,1.01031924248214
"M2Z","int","2001-2003",0.40909,0.00157170653158958,0.157170653158958
"N0Z","int","2001-2003",0.61067,0.00242838951054393,0.242838951054393
"P0Z","int","2001-2003",1.3215,0.00146471857064748,0.146471857064748
"P1Z","int","2001-2003",0.02424,5.92329986448985e-05,0.00592329986448985
"P2Z","int","2001-2003",0,0,0
"P3Z","int","2001-2003",0,0,0
"P4Z","int","2001-2003",0.11908,0.000284907237667857,0.0284907237667857
"Q0Z","int","2001-2003",3.00186,0.00991468383283883,0.991468383283883
"Q1Z","int","2001-2003",1.42547,0.00821676483567969,0.821676483567969
"Q2Z","int","2001-2003",0.06617,0.000347744853342011,0.0347744853342011
"R0Z","int","2001-2003",2.85535,0.00919160311717783,0.919160311717783
"R1Z","int","2001-2003",7.17091,0.00914894071709279,0.914894071709279
"R2Z","int","2001-2003",4.4032,0.0088254415962793,0.88254415962793
"R3Z","int","2001-2003",2.43093,0.004598009479322,0.4598009479322
"R4Z","int","2001-2003",0.52765,0.00124225240266306,0.124225240266306
"S0Z","int","2001-2003",1.38661,0.00538973915498704,0.538973915498704
"S1Z","int","2001-2003",3.59489,0.0117050276634572,1.17050276634572
"S2Z","int","2001-2003",3.1794,0.00974202090523579,0.974202090523579
"S3Z","int","2001-2003",0,0,0
"T0Z","int","2001-2003",0.29923,0.00160020543893374,0.160020543893374
"T1Z","int","2001-2003",1.33366,0.00508927952346704,0.508927952346704
"T2A","int","2001-2003",0.98823,0.00283121291988604,0.283121291988604
"T2B","int","2001-2003",0.46925,0.0012163189489221,0.12163189489221
"T2Z","int","2001-2003",1.45747,0.0019833747993076,0.19833747993076
"T3Z","int","2001-2003",2.03175,0.0102285218158625,1.02285218158625
"T4Z","int","2001-2003",10.98313,0.00903388501644718,0.903388501644718
"T6Z","int","2001-2003",0.08893,0.000851603351829587,0.0851603351829587
"U0Z","int","2001-2003",1.31353,0.00907717412013371,0.907717412013371
"U1Z","int","2001-2003",2.79674,0.0101275417577231,1.01275417577231
"V0Z","int","2001-2003",1.01828,0.00227524269694866,0.227524269694866
"V1Z","int","2001-2003",2.83334,0.00607638890750523,0.607638890750523
"V2Z","int","2001-2003",0.1763,0.000539471472179398,0.0539471472179398
"V3Z","int","2001-2003",0.65086,0.00207517075378316,0.207517075378316
"V4Z","int","2001-2003",0.51888,0.00214983961139146,0.214983961139147
"V5Z","int","2001-2003",0.58866,0.00192755401561965,0.192755401561965
"W0Z","int","2001-2003",0.4706,0.000440550277065495,0.0440550277065496
"W1Z","int","2001-2003",0.63308,0.00550129876810811,0.550129876810811
"X0Z","int","2001-2003",0,0,0
"ZZZ","int","2001-2003",0.28476,0.0054027266352374,0.54027266352374
"SAL","int","2001-2003",1065.36369,0.0239407833328141,2.39407833328141
"A0Z","int","2002-2004",1.8038,0.00262014230548033,0.262014230548033
"A1Z","int","2002-2004",3.11012,0.00943109522570287,0.943109522570287
"A2Z","int","2002-2004",0.47019,0.00998483131285911,0.998483131285911
"A3Z","int","2002-2004",0,0,0
"B0Z","int","2002-2004",17.37045,0.0971319311021974,9.71319311021974
"B1Z","int","2002-2004",4.91014,0.0455516382675916,4.55516382675916
"B2Z","int","2002-2004",13.43921,0.0357665357562895,3.57665357562895
"B3Z","int","2002-2004",10.17575,0.0707350171683999,7.07350171683999
"B4Z","int","2002-2004",16.20207,0.0308691022731503,3.08691022731503
"B5Z","int","2002-2004",4.97779,0.0667100787394399,6.67100787394399
"B6Z","int","2002-2004",3.98047,0.0160823548833799,1.60823548833799
"B7Z","int","2002-2004",0.48165,0.00465277669772736,0.465277669772736
"C0Z","int","2002-2004",7.89181,0.19301754687184,19.301754687184
"C1Z","int","2002-2004",2.561,0.036731564834941,3.6731564834941
"C2Z","int","2002-2004",3.47006,0.024086677777814,2.4086677777814
"D0Z","int","2002-2004",7.73543,0.137904594222912,13.7904594222912
"D1Z","int","2002-2004",4.89795,0.0343196250560205,3.43196250560205
"D2Z","int","2002-2004",12.24255,0.0714202333030036,7.14202333030036
"D3Z","int","2002-2004",32.50784,0.137181339194895,13.7181339194895
"D4Z","int","2002-2004",10.03609,0.0586439782652266,5.86439782652266
"D6Z","int","2002-2004",4.60202,0.0195660605069076,1.95660605069076
"E0Z","int","2002-2004",45.25529,0.171466543513141,17.1466543513141
"E1Z","int","2002-2004",15.06795,0.0434311056236291,4.34311056236291
"E2Z","int","2002-2004",1.50297,0.0068397135072157,0.68397135072157
"ENS","int","2002-2004",483.11352,0.0195353673202337,1.95353673202337
"F0Z","int","2002-2004",2.30229,0.0476004989359465,4.76004989359465
"F1Z","int","2002-2004",1.2807,0.0122950796064883,1.22950796064883
"F2Z","int","2002-2004",1.69379,0.0531264261462099,5.31264261462099
"F3Z","int","2002-2004",1.35511,0.0166862925045717,1.66862925045717
"F4Z","int","2002-2004",2.16537,0.0219269026286826,2.19269026286826
"F5Z","int","2002-2004",0.39404,0.00877398852193787,0.877398852193787
"G0A","int","2002-2004",7.79406,0.0293992715871656,2.93992715871656
"G0B","int","2002-2004",1.56006,0.00746536383850799,0.746536383850799
"G1Z","int","2002-2004",2.96485,0.00762070757672886,0.762070757672886
"H0Z","int","2002-2004",0.77851,0.00382918992597093,0.382918992597093
"J0Z","int","2002-2004",74.78822,0.183504642760784,18.3504642760784
"J1Z","int","2002-2004",24.62861,0.0531778494825598,5.31778494825598
"J3Z","int","2002-2004",12.28824,0.0167024781573286,1.67024781573286
"J4Z","int","2002-2004",1.52517,0.0170151178926989,1.70151178926989
"J5Z","int","2002-2004",2.58069,0.0145450493604764,1.45450493604764
"J6Z","int","2002-2004",0.26558,0.00433147475804462,0.433147475804462
"K0Z","int","2002-2004",1.85927,0.0138808859960184,1.38808859960184
"L0Z","int","2002-2004",11.82932,0.0222898799898896,2.22898799898896
"L1Z","int","2002-2004",9.67495,0.0247417700264246,2.47417700264246
"L2Z","int","2002-2004",12.86017,0.0290479250546335,2.90479250546335
"L3Z","int","2002-2004",3.26266,0.0218964826678292,2.18964826678292
"L4Z","int","2002-2004",3.46269,0.0117710947690255,1.17710947690255
"L5Z","int","2002-2004",1.64392,0.00317929757273379,0.317929757273379
"L6Z","int","2002-2004",NA,NA,NA
"M0Z","int","2002-2004",2.68758,0.069255102692919,6.9255102692919
"M1Z","int","2002-2004",2.21147,0.0130035932505526,1.30035932505526
"M2Z","int","2002-2004",0.36182,0.00133643915755651,0.133643915755651
"N0Z","int","2002-2004",0.67641,0.00257720665866591,0.257720665866591
"P0Z","int","2002-2004",1.7944,0.00198352114421491,0.198352114421491
"P1Z","int","2002-2004",0.24935,0.000617592053290603,0.0617592053290603
"P2Z","int","2002-2004",0,0,0
"P3Z","int","2002-2004",0,0,0
"P4Z","int","2002-2004",0.21427,0.000522935736379278,0.0522935736379278
"Q0Z","int","2002-2004",2.70441,0.00910153256466434,0.910153256466434
"Q1Z","int","2002-2004",1.56116,0.00875028865706644,0.875028865706644
"Q2Z","int","2002-2004",0.06617,0.00033888739228277,0.033888739228277
"R0Z","int","2002-2004",3.98325,0.0125809120914117,1.25809120914117
"R1Z","int","2002-2004",8.2925,0.0106664264936001,1.06664264936001
"R2Z","int","2002-2004",4.34171,0.00855613129040576,0.855613129040576
"R3Z","int","2002-2004",1.84573,0.00349751575628262,0.349751575628262
"R4Z","int","2002-2004",0.77349,0.00174403451875626,0.174403451875626
"S0Z","int","2002-2004",1.25816,0.00502022278016662,0.502022278016662
"S1Z","int","2002-2004",3.69118,0.0119601251828034,1.19601251828034
"S2Z","int","2002-2004",3.37895,0.0103168095128803,1.03168095128803
"S3Z","int","2002-2004",0,0,0
"T0Z","int","2002-2004",0.46547,0.00241021649695768,0.241021649695768
"T1Z","int","2002-2004",1.86702,0.00713833053175022,0.713833053175022
"T2A","int","2002-2004",1.80173,0.00489881772889513,0.489881772889513
"T2B","int","2002-2004",1.21753,0.00303450277987252,0.303450277987252
"T2Z","int","2002-2004",3.01926,0.00392612616120071,0.392612616120071
"T3Z","int","2002-2004",2.02671,0.0102803555330835,1.02803555330835
"T4Z","int","2002-2004",14.31835,0.011889641217713,1.1889641217713
"T6Z","int","2002-2004",0.40913,0.00389519337345853,0.389519337345853
"U0Z","int","2002-2004",1.60007,0.010777969662151,1.0777969662151
"U1Z","int","2002-2004",3.73533,0.0130710091663246,1.30710091663246
"V0Z","int","2002-2004",0.75124,0.00162013546906657,0.162013546906657
"V1Z","int","2002-2004",3.04326,0.00657920836034171,0.657920836034171
"V2Z","int","2002-2004",0.27895,0.0008519925661167,0.08519925661167
"V3Z","int","2002-2004",0.82276,0.0026362409759308,0.26362409759308
"V4Z","int","2002-2004",0.63665,0.00248884690489517,0.248884690489517
"V5Z","int","2002-2004",0.94784,0.00312724117603721,0.312724117603721
"W0Z","int","2002-2004",0.7678,0.000710058162530575,0.0710058162530575
"W1Z","int","2002-2004",0.68077,0.00581246180814633,0.581246180814633
"X0Z","int","2002-2004",0,0,0
"ZZZ","int","2002-2004",0,0,0
"SAL","int","2002-2004",969.24629,0.021646453879572,2.1646453879572
"A0Z","int","2003-2005",2.25857,0.00333034724646916,0.333034724646916
"A1Z","int","2003-2005",4.03882,0.0124483017235425,1.24483017235425
"A2Z","int","2003-2005",0.36274,0.00703226127892394,0.703226127892394
"A3Z","int","2003-2005",0,0,0
"B0Z","int","2003-2005",17.48421,0.0955469398213976,9.55469398213976
"B1Z","int","2003-2005",4.6692,0.0434659405090426,4.34659405090427
"B2Z","int","2003-2005",13.23631,0.0358505882367918,3.58505882367918
"B3Z","int","2003-2005",11.11176,0.073393613125006,7.3393613125006
"B4Z","int","2003-2005",16.54128,0.0314648453215453,3.14648453215453
"B5Z","int","2003-2005",6.16294,0.085323909354474,8.5323909354474
"B6Z","int","2003-2005",4.37571,0.0174387094946078,1.74387094946078
"B7Z","int","2003-2005",0.46674,0.00458350760200966,0.458350760200966
"C0Z","int","2003-2005",7.87109,0.180586911074525,18.0586911074525
"C1Z","int","2003-2005",3.43594,0.0516498243108664,5.16498243108664
"C2Z","int","2003-2005",3.40873,0.0247852712202612,2.47852712202612
"D0Z","int","2003-2005",8.36517,0.153409219073999,15.3409219073999
"D1Z","int","2003-2005",5.53743,0.0393969777885035,3.93969777885035
"D2Z","int","2003-2005",12.62471,0.0777725120556323,7.77725120556323
"D3Z","int","2003-2005",29.80394,0.132601664669451,13.2601664669451
"D4Z","int","2003-2005",11.27136,0.064354214012978,6.4354214012978
"D6Z","int","2003-2005",4.35078,0.0182924683480359,1.8292468348036
"E0Z","int","2003-2005",37.45522,0.145279985527553,14.5279985527553
"E1Z","int","2003-2005",14.22833,0.0423175740112831,4.23175740112831
"E2Z","int","2003-2005",1.36746,0.00625298139899679,0.625298139899679
"ENS","int","2003-2005",480.02649,0.0193294760566329,1.93294760566329
"F0Z","int","2003-2005",2.66147,0.0609431304765571,6.09431304765571
"F1Z","int","2003-2005",1.94758,0.0197818529598835,1.97818529598835
"F2Z","int","2003-2005",2.57474,0.0762520819660868,7.62520819660867
"F3Z","int","2003-2005",2.16508,0.0267865538200545,2.67865538200545
"F4Z","int","2003-2005",1.85873,0.0197226752458795,1.97226752458795
"F5Z","int","2003-2005",0.22158,0.00498914155827927,0.498914155827927
"G0A","int","2003-2005",9.33919,0.0361220994174903,3.61220994174903
"G0B","int","2003-2005",2.10012,0.0096943473090445,0.96943473090445
"G1Z","int","2003-2005",3.06412,0.00796290160824822,0.796290160824822
"H0Z","int","2003-2005",1.23441,0.00576751020180843,0.576751020180843
"J0Z","int","2003-2005",68.08956,0.170469085685942,17.0469085685942
"J1Z","int","2003-2005",25.00766,0.0545374556574558,5.45374556574558
"J3Z","int","2003-2005",14.05503,0.0191220027702152,1.91220027702152
"J4Z","int","2003-2005",1.64964,0.0176003052238863,1.76003052238863
"J5Z","int","2003-2005",1.98041,0.0114550182837457,1.14550182837457
"J6Z","int","2003-2005",0.26558,0.00421159131167013,0.421159131167013
"K0Z","int","2003-2005",0.88022,0.00691049433092476,0.691049433092476
"L0Z","int","2003-2005",9.07264,0.0174269334387276,1.74269334387276
"L1Z","int","2003-2005",7.4414,0.01907583092683,1.907583092683
"L2Z","int","2003-2005",10.61124,0.0244553394090875,2.44553394090875
"L3Z","int","2003-2005",3.14458,0.0197691136910439,1.97691136910439
"L4Z","int","2003-2005",3.90874,0.0130076507645074,1.30076507645074
"L5Z","int","2003-2005",1.23826,0.00237307013653959,0.237307013653959
"L6Z","int","2003-2005",NA,NA,NA
"M0Z","int","2003-2005",2.24677,0.0584164581234359,5.84164581234359
"M1Z","int","2003-2005",2.49501,0.0146334742872412,1.46334742872412
"M2Z","int","2003-2005",0.23061,0.000790260167656054,0.0790260167656054
"N0Z","int","2003-2005",0.69653,0.00254093733384527,0.254093733384527
"P0Z","int","2003-2005",2.52714,0.00278926112062992,0.278926112062992
"P1Z","int","2003-2005",0.24935,0.000616173168012273,0.0616173168012273
"P2Z","int","2003-2005",0.09953,0.00025655856012933,0.025655856012933
"P3Z","int","2003-2005",0,0,0
"P4Z","int","2003-2005",0.30504,0.000723513091533443,0.0723513091533443
"Q0Z","int","2003-2005",2.28005,0.0077104859870232,0.77104859870232
"Q1Z","int","2003-2005",1.22419,0.00676095184287424,0.676095184287424
"Q2Z","int","2003-2005",0.29657,0.00141874567898967,0.141874567898967
"R0Z","int","2003-2005",4.08147,0.0127857093719704,1.27857093719704
"R1Z","int","2003-2005",10.04196,0.0128983763933853,1.28983763933853
"R2Z","int","2003-2005",3.36426,0.00678308503528766,0.678308503528766
"R3Z","int","2003-2005",2.00315,0.00369436598628598,0.369436598628598
"R4Z","int","2003-2005",0.53572,0.00118754617585504,0.118754617585503
"S0Z","int","2003-2005",2.13031,0.00843109206568424,0.843109206568424
"S1Z","int","2003-2005",4.53112,0.0146838467769016,1.46838467769016
"S2Z","int","2003-2005",3.69123,0.0112170333667564,1.12170333667565
"S3Z","int","2003-2005",0,0,0
"T0Z","int","2003-2005",0.46547,0.00232330199476941,0.232330199476941
"T1Z","int","2003-2005",2.28017,0.00876428154277677,0.876428154277677
"T2A","int","2003-2005",2.50672,0.00643815222627124,0.643815222627124
"T2B","int","2003-2005",1.4319,0.00346727145398729,0.346727145398729
"T2Z","int","2003-2005",3.93862,0.00490897772510009,0.490897772510009
"T3Z","int","2003-2005",1.89589,0.00965161158684144,0.965161158684144
"T4Z","int","2003-2005",17.20406,0.0142322422829443,1.42322422829443
"T6Z","int","2003-2005",0.48238,0.00475841978795547,0.475841978795547
"U0Z","int","2003-2005",1.89927,0.0125674336541775,1.25674336541775
"U1Z","int","2003-2005",4.7739,0.0158337420927889,1.58337420927889
"V0Z","int","2003-2005",1.27922,0.00272818453141423,0.272818453141423
"V1Z","int","2003-2005",3.02936,0.006579157547016,0.6579157547016
"V2Z","int","2003-2005",0.61746,0.00190136472634941,0.190136472634941
"V3Z","int","2003-2005",0.58704,0.00183003089299391,0.183003089299391
"V4Z","int","2003-2005",0.53923,0.00199950371163184,0.199950371163184
"V5Z","int","2003-2005",1.35084,0.00451716820863804,0.451716820863804
"W0Z","int","2003-2005",0.70836,0.000647565010298867,0.0647565010298867
"W1Z","int","2003-2005",1.00481,0.00866605116006895,0.866605116006894
"X0Z","int","2003-2005",0,0,0
"ZZZ","int","2003-2005",0,0,0
"SAL","int","2003-2005",963.9916,0.0214287227027629,2.14287227027629
"A0Z","int","2004-2006",2.04015,0.00311459787436996,0.311459787436996
"A1Z","int","2004-2006",3.54038,0.0112437830379696,1.12437830379696
"A2Z","int","2004-2006",0.67113,0.0119171388354754,1.19171388354754
"A3Z","int","2004-2006",0.09643,0.00348570348277553,0.348570348277554
"B0Z","int","2004-2006",23.1666,0.115861171643885,11.5861171643885
"B1Z","int","2004-2006",5.78852,0.0549117350388213,5.49117350388213
"B2Z","int","2004-2006",15.1957,0.0413415899164141,4.13415899164141
"B3Z","int","2004-2006",10.84048,0.0664857850915172,6.64857850915172
"B4Z","int","2004-2006",18.92519,0.034687853055335,3.4687853055335
"B5Z","int","2004-2006",6.51579,0.091658511243933,9.1658511243933
"B6Z","int","2004-2006",4.20303,0.0168740206573795,1.68740206573795
"B7Z","int","2004-2006",0.55365,0.00563862795728799,0.563862795728799
"C0Z","int","2004-2006",8.08801,0.178118731139049,17.8118731139049
"C1Z","int","2004-2006",5.47523,0.08214967747666,8.214967747666
"C2Z","int","2004-2006",4.059,0.0313947725190008,3.13947725190008
"D0Z","int","2004-2006",8.9724,0.161796838610521,16.1796838610521
"D1Z","int","2004-2006",7.40525,0.0527953160122538,5.27953160122538
"D2Z","int","2004-2006",13.68734,0.0886190048501951,8.86190048501951
"D3Z","int","2004-2006",28.33659,0.132318035204008,13.2318035204008
"D4Z","int","2004-2006",13.5017,0.0772950327993091,7.72950327993091
"D6Z","int","2004-2006",4.58577,0.0187228964213835,1.87228964213835
"E0Z","int","2004-2006",38.08213,0.151756797511328,15.1756797511328
"E1Z","int","2004-2006",13.35029,0.0410886804960056,4.10886804960056
"E2Z","int","2004-2006",1.9754,0.00915794346358392,0.915794346358392
"ENS","int","2004-2006",510.24455,0.0204244784498081,2.04244784498081
"F0Z","int","2004-2006",2.36232,0.061231916740021,6.1231916740021
"F1Z","int","2004-2006",1.44782,0.0161465107769612,1.61465107769612
"F2Z","int","2004-2006",3.54567,0.0962895995924284,9.62895995924284
"F3Z","int","2004-2006",2.4222,0.0307047644738447,3.07047644738447
"F4Z","int","2004-2006",1.75923,0.019584386594008,1.9584386594008
"F5Z","int","2004-2006",0.25762,0.00632661150302824,0.632661150302824
"G0A","int","2004-2006",11.61143,0.0451326084216249,4.51326084216249
"G0B","int","2004-2006",2.88805,0.0130659711540202,1.30659711540202
"G1Z","int","2004-2006",4.21067,0.0109344382439396,1.09344382439396
"H0Z","int","2004-2006",1.13039,0.00505441186899442,0.505441186899442
"J0Z","int","2004-2006",70.60072,0.179977521393717,17.9977521393717
"J1Z","int","2004-2006",27.80748,0.0615371460123336,6.15371460123336
"J3Z","int","2004-2006",15.75305,0.0211669306758011,2.11669306758011
"J4Z","int","2004-2006",1.47403,0.0149148967645046,1.49148967645046
"J5Z","int","2004-2006",2.0579,0.0125016447933951,1.25016447933951
"J6Z","int","2004-2006",0.26558,0.00422575505259202,0.422575505259202
"K0Z","int","2004-2006",1.08357,0.008818603243018,0.881860324301801
"L0Z","int","2004-2006",7.88052,0.0159248854130562,1.59248854130562
"L1Z","int","2004-2006",7.0893,0.019076910359107,1.9076910359107
"L2Z","int","2004-2006",9.59209,0.0226367769930944,2.26367769930944
"L3Z","int","2004-2006",3.2352,0.01978421434709,1.978421434709
"L4Z","int","2004-2006",4.25366,0.0137408194201531,1.37408194201531
"L5Z","int","2004-2006",0.86481,0.00165209766313602,0.165209766313602
"L6Z","int","2004-2006",NA,NA,NA
"M0Z","int","2004-2006",2.57669,0.0697645265486366,6.97645265486366
"M1Z","int","2004-2006",2.73666,0.0169702909219306,1.69702909219306
