"Fap","annee","effectif","age","pourcentage"
"V4Z83","2011-2013",30.62472,"45-49 ans",0.140701584716337
"V4Z83","2011-2013",26.91479,"50-54 ans",0.123656758504484
"V4Z83","2011-2013",24.65625,"55-59 ans",0.113280168705614
"V4Z83","2011-2013",4.46277,"60 ans ou plus",0.0205036588489471
"V4Z85","2011-2013",4.66527,"15-24 ans",0.0526388417191426
"V4Z85","2011-2013",14.72912,"25-29 ans",0.166190556246961
"V4Z85","2011-2013",13.32326,"30-34 ans",0.15032805696626
"V4Z85","2011-2013",12.58398,"35-39 ans",0.14198666559853
"V4Z85","2011-2013",10.21836,"40-44 ans",0.115295070739575
"V4Z85","2011-2013",10.96207,"45-49 ans",0.12368644636734
"V4Z85","2011-2013",9.09112,"50-54 ans",0.102576276770633
"V4Z85","2011-2013",7.89693,"55-59 ans",0.0891020773368206
"V4Z85","2011-2013",5.15779,"60 ans ou plus",0.0581960082547369
"V5Z00","2011-2013",0.28422,"15-24 ans",0.029847736845919
"V5Z00","2011-2013",0.44364,"25-29 ans",0.0465894376691419
"V5Z00","2011-2013",0.86545,"30-34 ans",0.0908863691974548
"V5Z00","2011-2013",0.67658,"35-39 ans",0.0710519379185556
"V5Z00","2011-2013",1.77252,"40-44 ans",0.186143517395427
"V5Z00","2011-2013",1.75767,"45-49 ans",0.184584025128304
"V5Z00","2011-2013",0.60743,"50-54 ans",0.0637900597857877
"V5Z00","2011-2013",1.67979,"55-59 ans",0.176405354571833
"V5Z00","2011-2013",1.43503,"60 ans ou plus",0.150701561487577
"V5Z81","2011-2013",36.05194,"15-24 ans",0.238077121874465
"V5Z81","2011-2013",21.64518,"25-29 ans",0.142938830943764
"V5Z81","2011-2013",20.19289,"30-34 ans",0.133348306180684
"V5Z81","2011-2013",18.39582,"35-39 ans",0.121480948878777
"V5Z81","2011-2013",15.44705,"40-44 ans",0.102008080714962
"V5Z81","2011-2013",12.38675,"45-49 ans",0.0817986990264193
"V5Z81","2011-2013",12.35467,"50-54 ans",0.0815868515067094
"V5Z81","2011-2013",10.79833,"55-59 ans",0.0713092090869643
"V5Z81","2011-2013",4.15704,"60 ans ou plus",0.0274519517872554
"V5Z82","2011-2013",16.12635,"15-24 ans",0.170032501166404
"V5Z82","2011-2013",14.53107,"25-29 ans",0.153212238152099
"V5Z82","2011-2013",15.49795,"30-34 ans",0.163406797040364
"V5Z82","2011-2013",9.98169,"35-39 ans",0.105244628608934
"V5Z82","2011-2013",8.97431,"40-44 ans",0.0946230470963779
"V5Z82","2011-2013",9.90311,"45-49 ans",0.104416099280124
"V5Z82","2011-2013",8.08254,"50-54 ans",0.0852204306602244
"V5Z82","2011-2013",6.5643,"55-59 ans",0.0692124595712377
"V5Z82","2011-2013",5.18143,"60 ans ou plus",0.0546317984242338
"V5Z84","2011-2013",19.1662,"15-24 ans",0.177786163304989
"V5Z84","2011-2013",28.20164,"25-29 ans",0.261599136735947
"V5Z84","2011-2013",13.1939,"30-34 ans",0.122386955162196
"V5Z84","2011-2013",13.37172,"35-39 ans",0.124036418047844
"V5Z84","2011-2013",9.05522,"40-44 ans",0.0839964532188227
"V5Z84","2011-2013",9.90157,"45-49 ans",0.0918472175494243
"V5Z84","2011-2013",7.35022,"50-54 ans",0.0681808294418087
"V5Z84","2011-2013",4.26247,"55-59 ans",0.0395387811617647
"V5Z84","2011-2013",3.30185,"60 ans ou plus",0.0306280453772045
"W0Z80","2011-2013",7.24445,"15-24 ans",0.018803236405954
"W0Z80","2011-2013",43.76536,"25-29 ans",0.113594601449618
"W0Z80","2011-2013",53.10448,"30-34 ans",0.137834630876775
"W0Z80","2011-2013",75.99352,"35-39 ans",0.197243975992738
"W0Z80","2011-2013",59.77964,"40-44 ans",0.155160254150808
"W0Z80","2011-2013",52.23551,"45-49 ans",0.135579187283448
"W0Z80","2011-2013",58.745,"50-54 ans",0.152474807979594
"W0Z80","2011-2013",30.51051,"55-59 ans",0.0791911507976759
"W0Z80","2011-2013",3.89829,"60 ans ou plus",0.0101181550633887
"W0Z90","2011-2013",8.80452,"15-24 ans",0.0171185221016252
"W0Z90","2011-2013",39.94441,"25-29 ans",0.0776634348518008
"W0Z90","2011-2013",74.13234,"30-34 ans",0.144134615031278
"W0Z90","2011-2013",80.90651,"35-39 ans",0.157305552102824
"W0Z90","2011-2013",92.11164,"40-44 ans",0.179091551289217
"W0Z90","2011-2013",66.26171,"45-49 ans",0.128831843999046
"W0Z90","2011-2013",59.75458,"50-54 ans",0.116180109580457
"W0Z90","2011-2013",65.02217,"55-59 ans",0.126421821319121
"W0Z90","2011-2013",27.38923,"60 ans ou plus",0.0532525497246295
"W0Z91","2011-2013",0.03839,"15-24 ans",0.00109783641293748
"W0Z91","2011-2013",0.45286,"25-29 ans",0.0129504089076027
"W0Z91","2011-2013",1.53217,"30-34 ans",0.0438153690234546
"W0Z91","2011-2013",4.25239,"35-39 ans",0.121605329096411
"W0Z91","2011-2013",7.24124,"40-44 ans",0.207077284366226
"W0Z91","2011-2013",6.48828,"45-49 ans",0.185544934653139
"W0Z91","2011-2013",5.91484,"50-54 ans",0.169146307077342
"W0Z91","2011-2013",4.99865,"55-59 ans",0.142946079331335
"W0Z91","2011-2013",4.04996,"60 ans ou plus",0.115816451131552
"W0Z92","2011-2013",2.02617,"15-24 ans",0.0183354591692453
"W0Z92","2011-2013",6.18422,"25-29 ans",0.0559629810448435
"W0Z92","2011-2013",10.30267,"30-34 ans",0.093232149878445
"W0Z92","2011-2013",15.95471,"35-39 ans",0.144379264208902
"W0Z92","2011-2013",18.33861,"40-44 ans",0.165951936350708
"W0Z92","2011-2013",16.68862,"45-49 ans",0.151020650094045
"W0Z92","2011-2013",14.66613,"50-54 ans",0.132718492419612
"W0Z92","2011-2013",11.85649,"55-59 ans",0.107293163103573
"W0Z92","2011-2013",14.48793,"60 ans ou plus",0.131105903730627
"W1Z80","2011-2013",7.15576,"15-24 ans",0.0510608613648264
"W1Z80","2011-2013",12.05275,"25-29 ans",0.0860039739754982
"W1Z80","2011-2013",15.08485,"30-34 ans",0.107639920086644
"W1Z80","2011-2013",19.96303,"35-39 ans",0.1424488114822
"W1Z80","2011-2013",22.30664,"40-44 ans",0.159171947152377
"W1Z80","2011-2013",20.52945,"45-49 ans",0.146490575472925
"W1Z80","2011-2013",20.13578,"50-54 ans",0.143681491700762
"W1Z80","2011-2013",13.26324,"55-59 ans",0.0946415836876055
"W1Z80","2011-2013",9.65028,"60 ans ou plus",0.0688608350771626
"X0Z00","2011-2013",0.01704,"15-24 ans",0.00075470427904925
"X0Z00","2011-2013",0.05067,"25-29 ans",0.00224418226639821
"X0Z00","2011-2013",0.27236,"30-34 ans",0.0120628672207661
"X0Z00","2011-2013",1.49254,"35-39 ans",0.06610483125893
"X0Z00","2011-2013",1.15335,"40-44 ans",0.0510820528310711
"X0Z00","2011-2013",0.85303,"45-49 ans",0.0377808328144003
"X0Z00","2011-2013",1.79808,"50-54 ans",0.0796372458962955
"X0Z00","2011-2013",2.16037,"55-59 ans",0.0956831269559641
"X0Z00","2011-2013",14.78094,"60 ans ou plus",0.654650156477125
"X0Z01","2011-2013",NA,"15-24 ans",NA
"X0Z01","2011-2013",0.08719,"25-29 ans",0.0119828372895891
"X0Z01","2011-2013",0.49401,"30-34 ans",0.0678935823997009
"X0Z01","2011-2013",0.57463,"35-39 ans",0.0789734808087694
"X0Z01","2011-2013",0.80444,"40-44 ans",0.110557100920256
"X0Z01","2011-2013",1.33349,"45-49 ans",0.1832663573494
"X0Z01","2011-2013",1.04042,"50-54 ans",0.142988686464438
"X0Z01","2011-2013",1.22458,"55-59 ans",0.16829846184293
"X0Z01","2011-2013",1.71748,"60 ans ou plus",0.236039492924917
"ZZZZZ","2011-2013",1.37857,"15-24 ans",0.112165219888809
"ZZZZZ","2011-2013",0.99229,"25-29 ans",0.0807361440068085
"ZZZZZ","2011-2013",1.35306,"30-34 ans",0.110089638119756
"ZZZZZ","2011-2013",1.65165,"35-39 ans",0.134383952522796
"ZZZZZ","2011-2013",1.22763,"40-44 ans",0.0998842198017498
"ZZZZZ","2011-2013",0.87152,"45-49 ans",0.0709098793949488
"ZZZZZ","2011-2013",2.63915,"50-54 ans",0.214730365574145
"ZZZZZ","2011-2013",1.3511,"55-59 ans",0.109930165745497
"ZZZZZ","2011-2013",0.82556,"60 ans ou plus",0.0671704149454905
"A0Z00","2012-2014",3.33073,"15-24 ans",0.0184699169923148
"A0Z00","2012-2014",6.42074,"25-29 ans",0.0356049679287229
"A0Z00","2012-2014",10.56725,"30-34 ans",0.0585986346347612
"A0Z00","2012-2014",13.29374,"35-39 ans",0.073717855940714
"A0Z00","2012-2014",24.40474,"40-44 ans",0.135331750703006
"A0Z00","2012-2014",28.63899,"45-49 ans",0.158811962555876
"A0Z00","2012-2014",34.30276,"50-54 ans",0.190219300215657
"A0Z00","2012-2014",35.25011,"55-59 ans",0.195472645837388
"A0Z00","2012-2014",24.12364,"60 ans ou plus",0.13377296519156
"A0Z01","2012-2014",1.98523,"15-24 ans",0.0100312240626895
"A0Z01","2012-2014",6.70377,"25-29 ans",0.0338736664944292
"A0Z01","2012-2014",15.66723,"30-34 ans",0.0791653836440564
"A0Z01","2012-2014",17.57053,"35-39 ans",0.0887826213235781
"A0Z01","2012-2014",28.00116,"40-44 ans",0.141487842705992
"A0Z01","2012-2014",31.14798,"45-49 ans",0.157388497292591
"A0Z01","2012-2014",37.38871,"50-54 ans",0.188922456050391
"A0Z01","2012-2014",38.80799,"55-59 ans",0.19609397556586
"A0Z01","2012-2014",20.63246,"60 ans ou plus",0.104254332860413
"A0Z02","2012-2014",1.37501,"15-24 ans",0.118632807815386
"A0Z02","2012-2014",0.63355,"25-29 ans",0.0546612863844175
"A0Z02","2012-2014",1.41407,"30-34 ans",0.122002817832236
"A0Z02","2012-2014",1.43773,"35-39 ans",0.124044150064665
"A0Z02","2012-2014",1.94822,"40-44 ans",0.168088093062663
"A0Z02","2012-2014",1.33441,"45-49 ans",0.115129930020094
"A0Z02","2012-2014",0.59261,"50-54 ans",0.0511290741445343
"A0Z02","2012-2014",1.88876,"55-59 ans",0.162958016370346
"A0Z02","2012-2014",0.96611,"60 ans ou plus",0.083353824305658
"A0Z40","2012-2014",16.25595,"15-24 ans",0.241854891082392
"A0Z40","2012-2014",9.6055,"25-29 ans",0.142909959509713
"A0Z40","2012-2014",5.93472,"30-34 ans",0.0882963505180867
"A0Z40","2012-2014",4.57373,"35-39 ans",0.0680476361572389
"A0Z40","2012-2014",5.44459,"40-44 ans",0.0810042305394812
"A0Z40","2012-2014",8.0106,"45-49 ans",0.119181148472074
"A0Z40","2012-2014",9.11748,"50-54 ans",0.135649231964043
"A0Z40","2012-2014",4.75417,"55-59 ans",0.0707322099008163
"A0Z40","2012-2014",3.51691,"60 ans ou plus",0.0523243418561557
"A0Z41","2012-2014",10.89288,"15-24 ans",0.23417455515911
"A0Z41","2012-2014",5.60828,"25-29 ans",0.120566505295912
"A0Z41","2012-2014",6.48517,"30-34 ans",0.1394178398992
"A0Z41","2012-2014",2.49637,"35-39 ans",0.0536668295494439
"A0Z41","2012-2014",4.47486,"40-44 ans",0.0962003023901202
"A0Z41","2012-2014",7.47648,"45-49 ans",0.16072896957976
"A0Z41","2012-2014",4.15032,"50-54 ans",0.0892233587231251
"A0Z41","2012-2014",3.58871,"55-59 ans",0.0771498967991062
"A0Z41","2012-2014",1.343,"60 ans ou plus",0.0288717426042226
"A0Z42","2012-2014",2.28849,"15-24 ans",0.106190489448188
"A0Z42","2012-2014",3.94762,"25-29 ans",0.183177422647883
"A0Z42","2012-2014",4.09035,"30-34 ans",0.189800378640236
"A0Z42","2012-2014",1.64358,"35-39 ans",0.0762653822595913
"A0Z42","2012-2014",2.12469,"40-44 ans",0.0985898435324907
"A0Z42","2012-2014",1.31551,"45-49 ans",0.0610422814930304
"A0Z42","2012-2014",2.82155,"50-54 ans",0.130925534086902
"A0Z42","2012-2014",2.71982,"55-59 ans",0.126205059672959
"A0Z42","2012-2014",0.59919,"60 ans ou plus",0.0278036082187204
"A0Z43","2012-2014",2.16132,"15-24 ans",0.229051173329292
"A0Z43","2012-2014",1.62485,"25-29 ans",0.172197452938066
"A0Z43","2012-2014",1.17419,"30-34 ans",0.124437657177799
"A0Z43","2012-2014",0.49123,"35-39 ans",0.0520593007396166
"A0Z43","2012-2014",1.62233,"40-44 ans",0.171930389774448
"A0Z43","2012-2014",0.79552,"45-49 ans",0.084307177746432
"A0Z43","2012-2014",1.01164,"50-54 ans",0.107211023350011
"A0Z43","2012-2014",0.42639,"55-59 ans",0.0451877231487595
"A0Z43","2012-2014",0.1285,"60 ans ou plus",0.0136181017955759
"A1Z00","2012-2014",0.33615,"15-24 ans",0.0116747612604227
"A1Z00","2012-2014",1.46971,"25-29 ans",0.0510442164868537
"A1Z00","2012-2014",4.16957,"30-34 ans",0.144812536988311
"A1Z00","2012-2014",1.74191,"35-39 ans",0.0604979425469074
"A1Z00","2012-2014",2.29374,"40-44 ans",0.0796634445737974
"A1Z00","2012-2014",3.90349,"45-49 ans",0.13557136347597
"A1Z00","2012-2014",5.70297,"50-54 ans",0.198068758665337
"A1Z00","2012-2014",5.23447,"55-59 ans",0.181797374906574
"A1Z00","2012-2014",3.94087,"60 ans ou plus",0.136869601095826
"A1Z01","2012-2014",0.6997,"15-24 ans",0.00980914573513848
"A1Z01","2012-2014",4.15309,"25-29 ans",0.0582224740047825
"A1Z01","2012-2014",5.06811,"30-34 ans",0.0710502066481531
"A1Z01","2012-2014",5.37409,"35-39 ans",0.0753397627608266
"A1Z01","2012-2014",6.71608,"40-44 ans",0.0941532192208788
"A1Z01","2012-2014",11.96041,"45-49 ans",0.167673867003012
"A1Z01","2012-2014",12.16226,"50-54 ans",0.170503616991061
"A1Z01","2012-2014",12.84443,"55-59 ans",0.180067008367564
"A1Z01","2012-2014",12.35322,"60 ans ou plus",0.173180699268583
"A1Z40","2012-2014",4.602,"15-24 ans",0.138012316744565
"A1Z40","2012-2014",4.0941,"25-29 ans",0.122780579309848
"A1Z40","2012-2014",3.28677,"30-34 ans",0.0985690443951615
"A1Z40","2012-2014",4.53217,"35-39 ans",0.135918140282532
"A1Z40","2012-2014",5.24872,"40-44 ans",0.157407215806939
"A1Z40","2012-2014",5.27369,"45-49 ans",0.158156057082278
"A1Z40","2012-2014",3.40799,"50-54 ans",0.102204388383813
"A1Z40","2012-2014",2.39358,"55-59 ans",0.0717825991120068
"A1Z40","2012-2014",0.50583,"60 ans ou plus",0.015169658882856
"A1Z41","2012-2014",25.0453,"15-24 ans",0.188829210341459
"A1Z41","2012-2014",16.69782,"25-29 ans",0.125893327890815
"A1Z41","2012-2014",17.82198,"30-34 ans",0.134368939885778
"A1Z41","2012-2014",12.07709,"35-39 ans",0.0910553025087634
"A1Z41","2012-2014",15.53734,"40-44 ans",0.117143881007884
"A1Z41","2012-2014",15.2067,"45-49 ans",0.11465101847051
"A1Z41","2012-2014",15.77059,"50-54 ans",0.118902470975349
"A1Z41","2012-2014",8.71541,"55-59 ans",0.0657098931976081
"A1Z41","2012-2014",5.76244,"60 ans ou plus",0.0434459557218335
"A1Z42","2012-2014",8.1484,"15-24 ans",0.135581375614188
"A1Z42","2012-2014",5.80512,"25-29 ans",0.0965914971289374
"A1Z42","2012-2014",7.19714,"30-34 ans",0.119753343194725
"A1Z42","2012-2014",5.54744,"35-39 ans",0.0923039549282276
"A1Z42","2012-2014",6.80784,"40-44 ans",0.113275773423162
"A1Z42","2012-2014",9.64234,"45-49 ans",0.160439070411333
"A1Z42","2012-2014",5.31584,"50-54 ans",0.0884503583212562
"A1Z42","2012-2014",7.54702,"55-59 ans",0.125575002870231
"A1Z42","2012-2014",4.08856,"60 ans ou plus",0.0680296241079406
"A2Z70","2012-2014",7.86717,"15-24 ans",0.142408429846583
"A2Z70","2012-2014",5.22106,"25-29 ans",0.0945095830819472
"A2Z70","2012-2014",5.72259,"30-34 ans",0.10358808269756
"A2Z70","2012-2014",6.24261,"35-39 ans",0.11300128105082
"A2Z70","2012-2014",8.01265,"40-44 ans",0.145041851823493
"A2Z70","2012-2014",8.60321,"45-49 ans",0.155731937626926
"A2Z70","2012-2014",5.87073,"50-54 ans",0.106269654952573
"A2Z70","2012-2014",5.90734,"55-59 ans",0.106932354832795
"A2Z70","2012-2014",1.79635,"60 ans ou plus",0.0325168240873033
"A2Z90","2012-2014",0.74427,"15-24 ans",0.0607115355751473
"A2Z90","2012-2014",1.56483,"25-29 ans",0.12764619320147
"A2Z90","2012-2014",1.75743,"30-34 ans",0.14335694568615
"A2Z90","2012-2014",1.49921,"35-39 ans",0.122293443575069
"A2Z90","2012-2014",1.24699,"40-44 ans",0.101719373005566
"A2Z90","2012-2014",1.12919,"45-49 ans",0.0921102004059019
"A2Z90","2012-2014",2.06703,"50-54 ans",0.168611613231619
"A2Z90","2012-2014",1.57144,"55-59 ans",0.128185383616442
"A2Z90","2012-2014",0.67873,"60 ans ou plus",0.0553653117026345
"A3Z00","2012-2014",0.08109,"15-24 ans",0.00613563777264772
"A3Z00","2012-2014",0.64302,"25-29 ans",0.048653814287433
"A3Z00","2012-2014",0.70355,"30-34 ans",0.0532337890608744
"A3Z00","2012-2014",1.31608,"35-39 ans",0.099580591439465
"A3Z00","2012-2014",3.3563,"40-44 ans",0.253952904875293
"A3Z00","2012-2014",3.13651,"45-49 ans",0.237322595021424
"A3Z00","2012-2014",1.58037,"50-54 ans",0.119577973446285
"A3Z00","2012-2014",0.99441,"55-59 ans",0.0752415779689064
"A3Z00","2012-2014",1.4049,"60 ans ou plus",0.10630111612767
"A3Z40","2012-2014",0.97521,"15-24 ans",0.132661237115926
"A3Z40","2012-2014",0.72153,"25-29 ans",0.0981522568639107
"A3Z40","2012-2014",0.69274,"30-34 ans",0.0942358521751078
"A3Z40","2012-2014",1.35192,"35-39 ans",0.183906419829332
"A3Z40","2012-2014",0.96119,"40-44 ans",0.13075404733694
"A3Z40","2012-2014",1.03514,"45-49 ans",0.1408137252368
"A3Z40","2012-2014",0.81613,"50-54 ans",0.111021026699297
"A3Z40","2012-2014",0.72321,"55-59 ans",0.0983807931569704
"A3Z40","2012-2014",0.07406,"60 ans ou plus",0.0100746415857154
"A3Z41","2012-2014",0.2368,"15-24 ans",0.0689765660272935
"A3Z41","2012-2014",0.36349,"25-29 ans",0.105879611424244
"A3Z41","2012-2014",0.42117,"30-34 ans",0.122680997946432
"A3Z41","2012-2014",0.64275,"35-39 ans",0.187224188403897
"A3Z41","2012-2014",0.72493,"40-44 ans",0.211162086191579
"A3Z41","2012-2014",0.65614,"45-49 ans",0.19112451027512
"A3Z41","2012-2014",0.18763,"50-54 ans",0.0546540248467107
"A3Z41","2012-2014",0.13096,"55-59 ans",0.0381468373603647
"A3Z41","2012-2014",0.06918,"60 ans ou plus",0.0201511775243588
"A3Z90","2012-2014",0.03669,"15-24 ans",0.00472751402856609
"A3Z90","2012-2014",0.74703,"25-29 ans",0.0962549687860378
"A3Z90","2012-2014",1.01276,"30-34 ans",0.130494333812227
"A3Z90","2012-2014",1.40343,"35-39 ans",0.180832243475348
"A3Z90","2012-2014",1.24267,"40-44 ans",0.160118284488368
"A3Z90","2012-2014",0.49233,"45-49 ans",0.0634368215231383
"A3Z90","2012-2014",1.80003,"50-54 ans",0.231934234855269
"A3Z90","2012-2014",1.02601,"55-59 ans",0.132201599031046
"A3Z90","2012-2014",0,"60 ans ou plus",0
"B0Z20","2012-2014",13.32438,"15-24 ans",0.151125909222013
"B0Z20","2012-2014",11.01194,"25-29 ans",0.124898077418856
"B0Z20","2012-2014",8.41522,"30-34 ans",0.095445924973865
"B0Z20","2012-2014",10.66,"35-39 ans",0.120906353039065
"B0Z20","2012-2014",10.78793,"40-44 ans",0.122357342696128
"B0Z20","2012-2014",10.58813,"45-49 ans",0.120091199231099
"B0Z20","2012-2014",10.60255,"50-54 ans",0.120254751727424
"B0Z20","2012-2014",11.01296,"55-59 ans",0.124909646319428
"B0Z20","2012-2014",1.7643,"60 ans ou plus",0.0200107953721222
"B0Z21","2012-2014",31.3572,"15-24 ans",0.319799487398051
"B0Z21","2012-2014",13.72646,"25-29 ans",0.139990651964775
"B0Z21","2012-2014",11.65672,"30-34 ans",0.1188822050675
"B0Z21","2012-2014",11.00717,"35-39 ans",0.112257705525468
"B0Z21","2012-2014",9.61132,"40-44 ans",0.0980219920534561
"B0Z21","2012-2014",10.96758,"45-49 ans",0.11185394301778
"B0Z21","2012-2014",5.05073,"50-54 ans",0.0515103665182465
"B0Z21","2012-2014",3.95016,"55-59 ans",0.0402860951596534
"B0Z21","2012-2014",0.72535,"60 ans ou plus",0.00739755329507023
"B1Z40","2012-2014",6.35005,"15-24 ans",0.0683769233684856
"B1Z40","2012-2014",10.29477,"25-29 ans",0.110853410506403
"B1Z40","2012-2014",11.74735,"30-34 ans",0.126494697007548
"B1Z40","2012-2014",15.51943,"35-39 ans",0.167112207909005
"B1Z40","2012-2014",13.10834,"40-44 ans",0.141149748374903
"B1Z40","2012-2014",14.28793,"45-49 ans",0.153851496398341
"B1Z40","2012-2014",11.56136,"50-54 ans",0.124491968843627
"B1Z40","2012-2014",7.90433,"55-59 ans",0.0851133088226426
"B1Z40","2012-2014",2.09476,"60 ans ou plus",0.0225562387690442
"B2Z40","2012-2014",20.78291,"15-24 ans",0.0750927019318813
"B2Z40","2012-2014",27.82942,"25-29 ans",0.100553115083361
"B2Z40","2012-2014",35.23179,"30-34 ans",0.127299319729366
"B2Z40","2012-2014",33.96568,"35-39 ans",0.122724617686054
"B2Z40","2012-2014",41.76838,"40-44 ans",0.150917292598464
"B2Z40","2012-2014",46.00477,"45-49 ans",0.166224194833869
"B2Z40","2012-2014",34.73895,"50-54 ans",0.125518592813833
"B2Z40","2012-2014",27.76944,"55-59 ans",0.100336395660437
"B2Z40","2012-2014",8.67204,"60 ans ou plus",0.031333769662735
"B2Z41","2012-2014",0.95006,"15-24 ans",0.0600592969080898
"B2Z41","2012-2014",2.6368,"25-29 ans",0.16668879237864
"B2Z41","2012-2014",2.73891,"30-34 ans",0.173143810806198
"B2Z41","2012-2014",0.76295,"35-39 ans",0.0482308912868946
"B2Z41","2012-2014",2.57713,"40-44 ans",0.162916674568707
"B2Z41","2012-2014",1.45065,"45-49 ans",0.0917047544994216
"B2Z41","2012-2014",2.04207,"50-54 ans",0.129092150429555
"B2Z41","2012-2014",1.77034,"55-59 ans",0.111914379816293
"B2Z41","2012-2014",0.88979,"60 ans ou plus",0.0562492493062009
"B2Z42","2012-2014",1.20868,"15-24 ans",0.0726918876267182
"B2Z42","2012-2014",3.16314,"25-29 ans",0.190236139778583
"B2Z42","2012-2014",2.9325,"30-34 ans",0.176365092882609
"B2Z42","2012-2014",1.54729,"35-39 ans",0.0930564175844267
"B2Z42","2012-2014",2.15477,"40-44 ans",0.129591205862117
"B2Z42","2012-2014",2.23969,"45-49 ans",0.134698426215942
"B2Z42","2012-2014",2.4285,"50-54 ans",0.146053752110968
"B2Z42","2012-2014",0.95287,"55-59 ans",0.0573070779386364
"B2Z42","2012-2014",0,"60 ans ou plus",0
"B2Z43","2012-2014",5.12884,"15-24 ans",0.235950957105639
"B2Z43","2012-2014",5.03895,"25-29 ans",0.2318155909148
"B2Z43","2012-2014",2.19815,"30-34 ans",0.101125321975683
"B2Z43","2012-2014",1.87233,"35-39 ans",0.0861360571820532
"B2Z43","2012-2014",2.10758,"40-44 ans",0.0969586725607941
"B2Z43","2012-2014",1.95735,"45-49 ans",0.090047380283012
"B2Z43","2012-2014",2.02698,"50-54 ans",0.0932506904161543
"B2Z43","2012-2014",1.37553,"55-59 ans",0.0632809017297323
"B2Z43","2012-2014",0.03118,"60 ans ou plus",0.00143442783213238
"B2Z44","2012-2014",3.32149,"15-24 ans",0.0747449011739587
"B2Z44","2012-2014",8.43663,"25-29 ans",0.189853070637351
"B2Z44","2012-2014",8.2592,"30-34 ans",0.185860287935824
"B2Z44","2012-2014",5.99984,"35-39 ans",0.135016949579726
"B2Z44","2012-2014",4.70433,"40-44 ans",0.105863537430397
"B2Z44","2012-2014",4.48038,"45-49 ans",0.100823895396879
"B2Z44","2012-2014",4.12088,"50-54 ans",0.0927339141017263
"B2Z44","2012-2014",3.42379,"55-59 ans",0.0770470015536365
"B2Z44","2012-2014",1.69114,"60 ans ou plus",0.0380564421905014
"B3Z20","2012-2014",35.80725,"15-24 ans",0.261941760044384
"B3Z20","2012-2014",12.31972,"25-29 ans",0.0901227863087501
"B3Z20","2012-2014",11.56951,"30-34 ans",0.0846347544771267
"B3Z20","2012-2014",13.64646,"35-39 ans",0.0998283238946101
"B3Z20","2012-2014",14.55463,"40-44 ans",0.106471884855575
"B3Z20","2012-2014",15.49143,"45-49 ans",0.113324883642401
"B3Z20","2012-2014",16.62047,"50-54 ans",0.121584180984713
"B3Z20","2012-2014",13.4366,"55-59 ans",0.0982931292688593
"B3Z20","2012-2014",3.25321,"60 ans ou plus",0.0237982965235808
"B4Z41","2012-2014",13.82738,"15-24 ans",0.113458265006837
"B4Z41","2012-2014",16.43925,"25-29 ans",0.134889529543098
"B4Z41","2012-2014",14.66302,"30-34 ans",0.120314969933607
"B4Z41","2012-2014",11.44916,"35-39 ans",0.093944176654267
"B4Z41","2012-2014",15.06618,"40-44 ans",0.123623032207165
"B4Z41","2012-2014",19.07402,"45-49 ans",0.156508696217628
"B4Z41","2012-2014",14.95095,"50-54 ans",0.12267753162233
"B4Z41","2012-2014",13.22432,"55-59 ans",0.108509956556862
"B4Z41","2012-2014",3.17767,"60 ans ou plus",0.0260738422582063
"B4Z42","2012-2014",5.11735,"15-24 ans",0.0482816830766302
"B4Z42","2012-2014",9.64416,"25-29 ans",0.0909916805886472
"B4Z42","2012-2014",17.40397,"30-34 ans",0.16420470826017
"B4Z42","2012-2014",12.5212,"35-39 ans",0.118136263913764
"B4Z42","2012-2014",16.33492,"40-44 ans",0.154118328924562
"B4Z42","2012-2014",16.12718,"45-49 ans",0.152158322897548
"B4Z42","2012-2014",14.68019,"50-54 ans",0.138506117636026
"B4Z42","2012-2014",9.8972,"55-59 ans",0.0933790875640759
"B4Z42","2012-2014",4.2633,"60 ans ou plus",0.0402238071385771
"B4Z43","2012-2014",8.52804,"15-24 ans",0.0631352267593791
"B4Z43","2012-2014",21.51145,"25-29 ans",0.159254679114198
"B4Z43","2012-2014",17.43006,"30-34 ans",0.1290391215953
"B4Z43","2012-2014",15.0419,"35-39 ans",0.111358971978544
"B4Z43","2012-2014",18.15575,"40-44 ans",0.134411587332681
"B4Z43","2012-2014",23.43301,"45-49 ans",0.173480471480527
"B4Z43","2012-2014",17.58356,"50-54 ans",0.130175520733621
"B4Z43","2012-2014",9.93686,"55-59 ans",0.0735650758411315
"B4Z43","2012-2014",3.45515,"60 ans ou plus",0.025579345164618
"B4Z44","2012-2014",12.24218,"15-24 ans",0.0732715204993546
"B4Z44","2012-2014",15.89362,"25-29 ans",0.0951260072665941
"B4Z44","2012-2014",17.37351,"30-34 ans",0.103983399534294
"B4Z44","2012-2014",24.08601,"35-39 ans",0.144158848788587
"B4Z44","2012-2014",25.03608,"40-44 ans",0.149845178631868
"B4Z44","2012-2014",24.77898,"45-49 ans",0.148306391592274
"B4Z44","2012-2014",25.23415,"50-54 ans",0.151030661124799
"B4Z44","2012-2014",15.72857,"55-59 ans",0.094138155065563
"B4Z44","2012-2014",6.70655,"60 ans ou plus",0.040139837496667
"B5Z40","2012-2014",5.95231,"15-24 ans",0.0753965554739393
"B5Z40","2012-2014",8.48896,"25-29 ans",0.10752772344788
"B5Z40","2012-2014",10.81147,"30-34 ans",0.136946428799883
"B5Z40","2012-2014",10.37549,"35-39 ans",0.131423969409238
