"Fap3","Annee","Part","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"U1Z80","2015-2017",30.5662510112067,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","2016-2018",31.4237547983739,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","2017-2019",29.8504758281579,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"P3Z90","2003-2005",37.6433323018393,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2004-2006",41.1291607030059,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2005-2007",46.5897510875612,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2006-2008",49.181107684034,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2007-2009",49.6217374599254,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2008-2010",48.8040522767987,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2009-2011",48.1105893325359,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2010-2012",50.1023641925094,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2011-2013",50.8629238292606,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2012-2014",52.2547359713501,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2013-2015",52.4548611989355,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2014-2016",54.4115930047094,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2015-2017",56.1309280788595,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2016-2018",55.3681018112924,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","2017-2019",54.0215081266715,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1982-1984",24.0332216938687,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1983-1985",23.2662569922003,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1984-1986",25.5157360832709,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1985-1987",26.2374317349544,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1986-1988",26.4949372189633,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1987-1989",26.603483763377,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1988-1990",26.4481008488763,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1989-1991",31.1066002647066,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1990-1992",33.0714424192317,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1991-1993",33.046699695826,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1992-1994",28.6102401609873,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1993-1995",25.7660372321448,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1994-1996",28.203927018694,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1995-1997",33.014928714703,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1996-1998",38.1498464716534,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1997-1999",42.3513709429148,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1998-2000",44.2672377356364,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","1999-2001",46.0769660333131,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2000-2002",45.5829357684498,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2001-2003",44.5779092781941,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2002-2004",40.085548192752,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2003-2005",40.2148889086476,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2004-2006",43.0330912517096,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2005-2007",47.9833921139569,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2006-2008",49.8224834847405,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2007-2009",49.8063609972469,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2008-2010",49.5206426029818,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2009-2011",49.6845865824897,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2010-2012",52.2604955433875,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2011-2013",52.5746610494222,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2012-2014",53.2380011595956,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2013-2015",52.6233712998088,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2014-2016",53.9597639290945,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2015-2017",55.9524360909503,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2016-2018",55.7084971377679,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","2017-2019",55.0532430913135,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"B2Z41","2003-2005",10.6628018063876,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2004-2006",8.49272140136467,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2005-2007",5.06143293207564,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2006-2008",4.4549188777695,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2007-2009",3.76495276507555,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2008-2010",4.09912338001769,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2009-2011",8.48506161105536,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2010-2012",15.4317887954201,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2011-2013",18.6166896353416,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2012-2014",17.0583549849229,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2013-2015",10.9924566278169,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2014-2016",8.29454269525973,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2015-2017",10.6318093345932,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2016-2018",15.6604409916272,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","2017-2019",18.762189214307,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"P1Z","1982-1984",61.3640215838511,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1983-1985",62.4380043819241,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1984-1986",62.4097670711732,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1985-1987",63.1396600151274,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1986-1988",62.3416074464691,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1987-1989",61.919213327746,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1988-1990",60.3529701233962,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1989-1991",60.5594910278664,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1990-1992",60.7657697826522,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1991-1993",62.2176660065419,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1992-1994",62.3617831078136,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1993-1995",63.5438011603088,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1994-1996",64.3184101060402,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1995-1997",64.9450235090042,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1996-1998",64.2906396485837,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1997-1999",63.9031982127582,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1998-2000",64.0766309392161,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","1999-2001",64.7269738212489,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2000-2002",64.1639021518485,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2001-2003",64.2861370294856,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2002-2004",63.8145546545809,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2003-2005",64.539780814847,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2004-2006",64.4980654739459,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2005-2007",65.9436254639286,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2006-2008",65.9823456231186,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2007-2009",66.7490160178018,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2008-2010",67.8313040289673,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2009-2011",68.4158569516767,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2010-2012",68.2330282005823,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2011-2013",67.2812290779208,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2012-2014",68.2818107384931,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2013-2015",68.9993028290696,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2014-2016",68.754911262815,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2015-2017",68.4765703307117,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2016-2018",68.8022395707336,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z","2017-2019",69.6381369792394,"Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"R3Z82","2003-2005",53.8877206043947,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2004-2006",53.986959812625,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2005-2007",53.0246419334416,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2006-2008",51.9168347113294,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2007-2009",47.9558948463078,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2008-2010",45.4625270083902,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2009-2011",43.9865419446253,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2010-2012",49.1301698018911,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2011-2013",52.7069944680718,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2012-2014",52.9931967465423,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2013-2015",50.4584351761574,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2014-2016",50.4483294674113,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2015-2017",52.9539163945446,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2016-2018",53.7895917131302,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"R3Z82","2017-2019",55.8387984109289,"Professions intermédiaires commerciales","R","Commerce","R3Z","Maîtrise des magasins et intermédiaires du commerce"
"P1Z82","2003-2005",56.9529345693073,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2004-2006",52.2104389422076,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2005-2007",54.4871354545758,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2006-2008",56.5678906874749,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2007-2009",62.6104787783035,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2008-2010",66.6559231288994,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2009-2011",64.1449623262519,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2010-2012",59.9689006998324,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2011-2013",50.9196932237034,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2012-2014",55.8150207967574,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2013-2015",59.1985853364867,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2014-2016",59.9792543946271,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2015-2017",51.6158911100315,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2016-2018",49.2830796128097,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"P1Z82","2017-2019",54.8608630633462,"Professions intermédiaires de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P1Z","Professions intermédiaires administratives de la fonction publique (catégorie B et assimilés)"
"V3Z","1982-1984",61.3050932613663,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1983-1985",60.6843869646607,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1984-1986",61.071542589666,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1985-1987",62.5928956856295,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1986-1988",65.0928171749026,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1987-1989",67.0211147923676,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1988-1990",65.8621493740348,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1989-1991",63.6011193389146,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1990-1992",62.4736536247604,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1991-1993",63.5110030558376,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1992-1994",65.8705425046974,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1993-1995",67.0722110460454,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1994-1996",67.6382194210219,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1995-1997",68.3073543673255,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1996-1998",69.3424549867935,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1997-1999",69.4319527198672,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1998-2000",69.2186224051547,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","1999-2001",69.023385791112,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2000-2002",69.2946410312803,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2001-2003",68.9027111035795,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2002-2004",68.788382032574,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2003-2005",69.2775957414248,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
