"Fap","stat_sl","annee","effectif","pourcentage","part"
"A0Z","cdd","2001-2003",25.10097,0.0365042045110473,3.65042045110473
"A1Z","cdd","2001-2003",57.29078,0.176801584076187,17.6801584076187
"A2Z","cdd","2001-2003",4.06902,0.0959944625928946,9.59944625928946
"A3Z","cdd","2001-2003",1.47604,0.0545774283339397,5.45774283339397
"B0Z","cdd","2001-2003",21.90746,0.121331404064027,12.1331404064027
"B1Z","cdd","2001-2003",3.53159,0.0342476507040057,3.42476507040057
"B2Z","cdd","2001-2003",10.89683,0.0294764336199538,2.94764336199538
"B3Z","cdd","2001-2003",28.0062,0.195853277389507,19.5853277389507
"B4Z","cdd","2001-2003",17.51209,0.033388865488331,3.3388865488331
"B5Z","cdd","2001-2003",1.9029,0.0251287437093956,2.51287437093956
"B6Z","cdd","2001-2003",9.37938,0.0378869954955524,3.78869954955524
"B7Z","cdd","2001-2003",2.5609,0.0244030803016571,2.44030803016571
"C0Z","cdd","2001-2003",4.28272,0.0992705927511736,9.92705927511736
"C1Z","cdd","2001-2003",3.30767,0.0434529692255811,4.34529692255811
"C2Z","cdd","2001-2003",5.4997,0.0373125619931151,3.73125619931151
"D0Z","cdd","2001-2003",6.12844,0.0998973061613043,9.98973061613043
"D1Z","cdd","2001-2003",2.67211,0.0187488979687261,1.87488979687261
"D2Z","cdd","2001-2003",5.99725,0.0335127197738151,3.35127197738151
"D3Z","cdd","2001-2003",20.28238,0.0807288433754055,8.07288433754055
"D4Z","cdd","2001-2003",4.10263,0.0242179131083499,2.42179131083499
"D6Z","cdd","2001-2003",5.84397,0.0248971199201243,2.48971199201243
"E0Z","cdd","2001-2003",30.24623,0.11087473621812,11.087473621812
"E1Z","cdd","2001-2003",16.91395,0.0473641190562846,4.73641190562847
"E2Z","cdd","2001-2003",7.42811,0.0340758232724059,3.40758232724059
"ENS","cdd","2001-2003",2246.33369,0.0913059037492003,9.13059037492003
"F0Z","cdd","2001-2003",4.25029,0.081140602488002,8.1140602488002
"F1Z","cdd","2001-2003",5.14886,0.044185508664208,4.4185508664208
"F2Z","cdd","2001-2003",2.29852,0.0716670512156946,7.16670512156946
"F3Z","cdd","2001-2003",2.04089,0.0252923305331814,2.52923305331814
"F4Z","cdd","2001-2003",4.27008,0.0430425796033403,4.30425796033403
"F5Z","cdd","2001-2003",1.37399,0.0321606471125076,3.21606471125076
"G0A","cdd","2001-2003",18.77605,0.0682340716059,6.82340716059
"G0B","cdd","2001-2003",5.43654,0.0264811210942339,2.64811210942339
"G1Z","cdd","2001-2003",15.79166,0.0406812326235784,4.06812326235784
"H0Z","cdd","2001-2003",4.87426,0.0257041542162768,2.57041542162768
"J0Z","cdd","2001-2003",55.02218,0.128444238663751,12.8444238663751
"J1Z","cdd","2001-2003",23.35998,0.0511144401655514,5.11144401655514
"J3Z","cdd","2001-2003",32.91764,0.0442231896432505,4.42231896432505
"J4Z","cdd","2001-2003",1.48902,0.0191934502360737,1.91934502360737
"J5Z","cdd","2001-2003",11.92416,0.0695758074090005,6.95758074090005
"J6Z","cdd","2001-2003",0.69245,0.0106255502092349,1.06255502092349
"K0Z","cdd","2001-2003",10.41632,0.079812629976001,7.9812629976001
"L0Z","cdd","2001-2003",45.69328,0.0837401605272895,8.37401605272895
"L1Z","cdd","2001-2003",27.48936,0.0713580164615796,7.13580164615796
"L2Z","cdd","2001-2003",63.48623,0.147306539863682,14.7306539863682
"L3Z","cdd","2001-2003",7.2143,0.0500434653887593,5.00434653887593
"L4Z","cdd","2001-2003",16.99638,0.0618490929699976,6.18490929699976
"L5Z","cdd","2001-2003",11.38542,0.0227264248388804,2.27264248388804
"L6Z","cdd","2001-2003",0,0,0
"M0Z","cdd","2001-2003",4.29473,0.112373124205882,11.2373124205882
"M1Z","cdd","2001-2003",9.36053,0.0562074219859936,5.62074219859936
"M2Z","cdd","2001-2003",4.84954,0.0186317282094525,1.86317282094525
"N0Z","cdd","2001-2003",19.57084,0.0778253763383392,7.78253763383392
"P0Z","cdd","2001-2003",126.92836,0.140684317846257,14.0684317846257
"P1Z","cdd","2001-2003",28.31824,0.0691986085621251,6.91986085621251
"P2Z","cdd","2001-2003",32.31782,0.0903384075244223,9.03384075244223
"P3Z","cdd","2001-2003",0.99719,0.0192048769937634,1.92048769937634
"P4Z","cdd","2001-2003",88.42213,0.211556137109574,21.1556137109574
"Q0Z","cdd","2001-2003",20.28587,0.0670011217458743,6.70011217458743
"Q1Z","cdd","2001-2003",5.35379,0.0308605817096211,3.08605817096211
"Q2Z","cdd","2001-2003",0.7358,0.00386686811378346,0.386686811378346
"R0Z","cdd","2001-2003",44.20379,0.142295583362836,14.2295583362836
"R1Z","cdd","2001-2003",77.78474,0.0992409575569177,9.92409575569177
"R2Z","cdd","2001-2003",25.76237,0.051636149122624,5.1636149122624
"R3Z","cdd","2001-2003",12.06037,0.0228117204461382,2.28117204461382
"R4Z","cdd","2001-2003",3.89494,0.00916990158860692,0.916990158860692
"S0Z","cdd","2001-2003",9.82576,0.0381926305157942,3.81926305157942
"S1Z","cdd","2001-2003",35.21179,0.114650232977878,11.4650232977878
"S2Z","cdd","2001-2003",41.989,0.128658777061693,12.8658777061693
"S3Z","cdd","2001-2003",0.41228,0.00208594035823552,0.208594035823552
"T0Z","cdd","2001-2003",12.31694,0.0658678420580173,6.58678420580173
"T1Z","cdd","2001-2003",12.40177,0.0473254608489029,4.73254608489029
"T2A","cdd","2001-2003",54.4086,0.155877003605347,15.5877003605347
"T2B","cdd","2001-2003",65.75783,0.170447511281828,17.0447511281828
"T2Z","cdd","2001-2003",120.16643,0.163526569318587,16.3526569318587
"T3Z","cdd","2001-2003",23.36957,0.117650378527047,11.7650378527047
"T4Z","cdd","2001-2003",268.52065,0.220864605685416,22.0864605685416
"T6Z","cdd","2001-2003",2.54289,0.0243509911990772,2.43509911990772
"U0Z","cdd","2001-2003",20.54571,0.141981520857363,14.1981520857363
"U1Z","cdd","2001-2003",79.0681,0.286321032507072,28.6321032507072
"V0Z","cdd","2001-2003",53.32654,0.119152709165004,11.9152709165004
"V1Z","cdd","2001-2003",29.05753,0.0623168603032112,6.23168603032112
"V2Z","cdd","2001-2003",33.61526,0.102861450935299,10.2861450935299
"V3Z","cdd","2001-2003",19.5181,0.062230572303437,6.2230572303437
"V4Z","cdd","2001-2003",52.11214,0.215912624896657,21.5912624896657
"V5Z","cdd","2001-2003",151.70447,0.496752896979497,49.6752896979497
"W0Z","cdd","2001-2003",69.64261,0.065195646262355,6.5195646262355
"W1Z","cdd","2001-2003",23.87917,0.207503709648771,20.7503709648771
"X0Z","cdd","2001-2003",2.67329,0.186535717400785,18.6535717400785
"ZZZ","cdd","2001-2003",10.60552,0.201217605648767,20.1217605648767
"SAL","cdd","2001-2003",4612.8338,0.103659300192671,10.3659300192671
"A0Z","cdd","2002-2004",27.08115,0.0393372141013741,3.93372141013741
"A1Z","cdd","2002-2004",52.03439,0.1577885377739,15.77885377739
"A2Z","cdd","2002-2004",4.63632,0.0984556734776047,9.84556734776047
"A3Z","cdd","2002-2004",1.56263,0.0565235398697444,5.65235398697444
"B0Z","cdd","2002-2004",21.11456,0.118068212808143,11.8068212808143
"B1Z","cdd","2002-2004",2.38843,0.0221575961963333,2.21575961963333
"B2Z","cdd","2002-2004",10.78695,0.0287079250101983,2.87079250101983
"B3Z","cdd","2002-2004",25.74865,0.178987416142606,17.8987416142606
"B4Z","cdd","2002-2004",18.17815,0.0346340419148089,3.46340419148089
"B5Z","cdd","2002-2004",2.04427,0.0273963772406379,2.73963772406379
"B6Z","cdd","2002-2004",9.42145,0.0380656310475948,3.80656310475948
"B7Z","cdd","2002-2004",2.57799,0.0249035851738278,2.49035851738278
"C0Z","cdd","2002-2004",4.25132,0.103978600266249,10.3978600266249
"C1Z","cdd","2002-2004",2.39366,0.0343314632888735,3.43314632888735
"C2Z","cdd","2002-2004",5.32324,0.0369501295695091,3.69501295695091
"D0Z","cdd","2002-2004",4.1297,0.0736228758792155,7.36228758792155
"D1Z","cdd","2002-2004",2.86579,0.0200804088014971,2.00804088014971
"D2Z","cdd","2002-2004",5.31538,0.0310087097617832,3.10087097617832
"D3Z","cdd","2002-2004",21.00814,0.0886532227054717,8.86532227054717
"D4Z","cdd","2002-2004",3.54597,0.0207201995607,2.07201995607
"D6Z","cdd","2002-2004",6.36651,0.0270680092389499,2.70680092389499
"E0Z","cdd","2002-2004",29.21568,0.110694499272593,11.0694499272593
"E1Z","cdd","2002-2004",15.80298,0.0455497193412574,4.55497193412574
"E2Z","cdd","2002-2004",6.27221,0.0285435633825648,2.85435633825648
"ENS","cdd","2002-2004",2156.75947,0.0872115697938706,8.72115697938706
"F0Z","cdd","2002-2004",4.39677,0.0909044671638245,9.09044671638245
"F1Z","cdd","2002-2004",5.20162,0.0499370125577433,4.99370125577433
"F2Z","cdd","2002-2004",2.74605,0.0861309976554352,8.61309976554352
"F3Z","cdd","2002-2004",1.52356,0.0187605196687098,1.87605196687098
"F4Z","cdd","2002-2004",4.81046,0.048711531063593,4.8711531063593
"F5Z","cdd","2002-2004",1.28123,0.0285288227437886,2.85288227437886
"G0A","cdd","2002-2004",15.32052,0.0577891533214528,5.77891533214528
"G0B","cdd","2002-2004",5.96008,0.0285208041399784,2.85208041399784
"G1Z","cdd","2002-2004",14.59923,0.0375251573183828,3.75251573183828
"H0Z","cdd","2002-2004",5.3924,0.0265231323384486,2.65231323384486
"J0Z","cdd","2002-2004",53.89563,0.13224139215397,13.224139215397
"J1Z","cdd","2002-2004",22.71943,0.0490555670364488,4.90555670364488
"J3Z","cdd","2002-2004",32.45454,0.0441130093045177,4.41130093045177
"J4Z","cdd","2002-2004",1.40784,0.015706159689777,1.5706159689777
"J5Z","cdd","2002-2004",12.25727,0.0690833060827478,6.90833060827478
"J6Z","cdd","2002-2004",0.75292,0.0122797423557006,1.22797423557006
"K0Z","cdd","2002-2004",8.79828,0.0656859528960551,6.56859528960551
"L0Z","cdd","2002-2004",43.78854,0.0825103473008155,8.25103473008155
"L1Z","cdd","2002-2004",25.37153,0.0648826671433478,6.48826671433478
"L2Z","cdd","2002-2004",63.2255,0.142810677117156,14.2810677117156
"L3Z","cdd","2002-2004",8.12898,0.0545555067574097,5.45555067574097
"L4Z","cdd","2002-2004",19.89848,0.0676430445230614,6.76430445230614
"L5Z","cdd","2002-2004",11.86184,0.022940483186625,2.2940483186625
"L6Z","cdd","2002-2004",0.03169,0.000214231820733192,0.0214231820733192
"M0Z","cdd","2002-2004",3.97757,0.102496304786564,10.2496304786564
"M1Z","cdd","2002-2004",9.04115,0.0531625738161645,5.31625738161645
"M2Z","cdd","2002-2004",4.94819,0.0182769191173222,1.82769191173222
"N0Z","cdd","2002-2004",21.02174,0.0800954573479747,8.00954573479747
"P0Z","cdd","2002-2004",121.27399,0.134055686250729,13.4055686250729
"P1Z","cdd","2002-2004",28.00626,0.0693661264022076,6.93661264022076
"P2Z","cdd","2002-2004",31.30236,0.0836879823225808,8.36879823225808
"P3Z","cdd","2002-2004",0.73262,0.0136718112154685,1.36718112154685
"P4Z","cdd","2002-2004",56.36319,0.137556943423415,13.7556943423415
"Q0Z","cdd","2002-2004",21.71652,0.0730856689522611,7.30856689522611
"Q1Z","cdd","2002-2004",5.53897,0.0310458802190879,3.10458802190879
"Q2Z","cdd","2002-2004",0.61814,0.00316578287238434,0.316578287238434
"R0Z","cdd","2002-2004",42.86917,0.135400303571652,13.5400303571652
"R1Z","cdd","2002-2004",80.97255,0.104152879418071,10.4152879418071
"R2Z","cdd","2002-2004",25.28348,0.0498257079257593,4.98257079257593
"R3Z","cdd","2002-2004",10.02311,0.0189930191046111,1.89930191046111
"R4Z","cdd","2002-2004",4.5294,0.0102127111523802,1.02127111523802
"S0Z","cdd","2002-2004",9.48563,0.0378489030093406,3.78489030093406
"S1Z","cdd","2002-2004",39.0481,0.126523270106206,12.6523270106206
"S2Z","cdd","2002-2004",51.78228,0.158104712677794,15.8104712677794
"S3Z","cdd","2002-2004",0.94093,0.00473185485310697,0.473185485310697
"T0Z","cdd","2002-2004",12.68089,0.0656619981397418,6.56619981397418
"T1Z","cdd","2002-2004",13.61227,0.0520449071501257,5.20449071501257
"T2A","cdd","2002-2004",51.05809,0.138824505611564,13.8824505611564
"T2B","cdd","2002-2004",70.16524,0.174875868217147,17.4875868217147
"T2Z","cdd","2002-2004",121.22333,0.157634018686985,15.7634018686985
"T3Z","cdd","2002-2004",19.83689,0.100621342900893,10.0621342900893
"T4Z","cdd","2002-2004",256.75245,0.213201556902072,21.3201556902072
"T6Z","cdd","2002-2004",2.40561,0.022903028697787,2.2903028697787
"U0Z","cdd","2002-2004",19.94905,0.134375530875983,13.4375530875983
"U1Z","cdd","2002-2004",80.24589,0.280803774699925,28.0803774699925
"V0Z","cdd","2002-2004",52.65095,0.113547829688316,11.3547829688316
"V1Z","cdd","2002-2004",24.37558,0.0526974427831267,5.26974427831267
"V2Z","cdd","2002-2004",27.36783,0.0835891296316387,8.35891296316387
"V3Z","cdd","2002-2004",18.29193,0.0586099657188704,5.86099657188704
"V4Z","cdd","2002-2004",41.28024,0.161376262557653,16.1376262557653
"V5Z","cdd","2002-2004",146.48297,0.483296310951451,48.3296310951451
"W0Z","cdd","2002-2004",65.17995,0.0602781395296102,6.02781395296102
"W1Z","cdd","2002-2004",25.42677,0.217095538183999,21.7095538183999
"X0Z","cdd","2002-2004",2.8925,0.198172089422372,19.8172089422372
"ZZZ","cdd","2002-2004",6.73911,0.147839795085411,14.7839795085411
"SAL","cdd","2002-2004",4434.74227,0.0990423641604484,9.90423641604484
"A0Z","cdd","2003-2005",30.79212,0.045404150438086,4.5404150438086
"A1Z","cdd","2003-2005",48.66254,0.149985882152202,14.9985882152202
"A2Z","cdd","2003-2005",5.96751,0.115689169941532,11.5689169941532
"A3Z","cdd","2003-2005",1.34748,0.0488409569852485,4.88409569852485
"B0Z","cdd","2003-2005",23.03988,0.125907320253659,12.5907320253659
"B1Z","cdd","2003-2005",1.90633,0.0177461720146071,1.77461720146071
"B2Z","cdd","2003-2005",12.70246,0.0344046537935662,3.44046537935662
"B3Z","cdd","2003-2005",23.81996,0.157331775424696,15.7331775424696
"B4Z","cdd","2003-2005",18.94915,0.0360450989116174,3.60450989116174
"B5Z","cdd","2003-2005",2.30458,0.0319061641067629,3.19061641067629
"B6Z","cdd","2003-2005",10.92005,0.0435201554985572,4.35201554985572
"B7Z","cdd","2003-2005",3.1887,0.031313859301813,3.1313859301813
"C0Z","cdd","2003-2005",3.79773,0.0871315573567389,8.71315573567389
"C1Z","cdd","2003-2005",2.02406,0.0304261260076289,3.04261260076289
"C2Z","cdd","2003-2005",4.70702,0.0342252884033625,3.42252884033625
"D0Z","cdd","2003-2005",3.65476,0.0670248037401379,6.70248037401379
"D1Z","cdd","2003-2005",2.7948,0.0198840750173473,1.98840750173473
"D2Z","cdd","2003-2005",4.84029,0.0298178344197813,2.98178344197813
"D3Z","cdd","2003-2005",21.50633,0.0956845020802807,9.56845020802807
"D4Z","cdd","2003-2005",3.94225,0.0225084107146487,2.25084107146487
"D6Z","cdd","2003-2005",5.7885,0.0243372344803934,2.43372344803934
"E0Z","cdd","2003-2005",31.66713,0.122829346299371,12.2829346299371
"E1Z","cdd","2003-2005",13.71403,0.0407879547014975,4.07879547014975
"E2Z","cdd","2003-2005",6.39123,0.0292251636660014,2.92251636660014
"ENS","cdd","2003-2005",2086.60488,0.0840224027378434,8.40224027378434
"F0Z","cdd","2003-2005",4.58037,0.104882672560994,10.4882672560994
"F1Z","cdd","2003-2005",4.97221,0.0505034592189602,5.05034592189602
"F2Z","cdd","2003-2005",3.38597,0.100277022912881,10.0277022912881
"F3Z","cdd","2003-2005",1.61775,0.0200149405298618,2.00149405298618
"F4Z","cdd","2003-2005",3.09006,0.0327881133194614,3.27881133194614
"F5Z","cdd","2003-2005",1.145,0.0257810591399484,2.57810591399484
"G0A","cdd","2003-2005",13.18338,0.0509906494052004,5.09906494052004
"G0B","cdd","2003-2005",5.24583,0.0242152343409924,2.42152343409924
"G1Z","cdd","2003-2005",11.07157,0.0287723139298829,2.87723139298829
"H0Z","cdd","2003-2005",8.05069,0.037615084701677,3.7615084701677
"J0Z","cdd","2003-2005",56.62572,0.141768205209553,14.1768205209553
"J1Z","cdd","2003-2005",21.83639,0.0476214548399935,4.76214548399935
"J3Z","cdd","2003-2005",35.50361,0.0483030010446537,4.83030010446537
"J4Z","cdd","2003-2005",1.57655,0.0168204948962913,1.68204948962913
"J5Z","cdd","2003-2005",13.45199,0.0778085302552321,7.78085302552321
"J6Z","cdd","2003-2005",1.22284,0.0193919057141453,1.93919057141453
"K0Z","cdd","2003-2005",7.36985,0.057859747159535,5.7859747159535
"L0Z","cdd","2003-2005",43.245,0.0830659804155984,8.30659804155984
"L1Z","cdd","2003-2005",23.67159,0.0606814911991344,6.06814911991344
"L2Z","cdd","2003-2005",59.32103,0.136715023196786,13.6715023196786
"L3Z","cdd","2003-2005",10.95917,0.0688973019256871,6.88973019256871
"L4Z","cdd","2003-2005",18.49758,0.0615569366671962,6.15569366671962
"L5Z","cdd","2003-2005",12.20746,0.0233950533563239,2.33950533563239
"L6Z","cdd","2003-2005",0.0862,0.000582839908414349,0.0582839908414349
"M0Z","cdd","2003-2005",4.55029,0.118308427313205,11.8308427313205
"M1Z","cdd","2003-2005",9.89908,0.0580590589405829,5.80590589405829
"M2Z","cdd","2003-2005",6.06617,0.0207877044413951,2.07877044413951
"N0Z","cdd","2003-2005",24.10185,0.0879234067157748,8.79234067157748
"P0Z","cdd","2003-2005",108.71201,0.119987884659548,11.9987884659548
"P1Z","cdd","2003-2005",26.83375,0.0663093513019824,6.63093513019824
"P2Z","cdd","2003-2005",29.23146,0.075349957681886,7.5349957681886
"P3Z","cdd","2003-2005",0.93495,0.0165598220582958,1.65598220582958
"P4Z","cdd","2003-2005",41.42927,0.0982645529034675,9.82645529034675
"Q0Z","cdd","2003-2005",21.25874,0.0718910624204599,7.18910624204599
"Q1Z","cdd","2003-2005",5.78809,0.031966441281355,3.1966441281355
"Q2Z","cdd","2003-2005",0.96821,0.00463176907257843,0.463176907257843
"R0Z","cdd","2003-2005",45.23964,0.141718765330277,14.1718765330277
"R1Z","cdd","2003-2005",85.42314,0.10972158945314,10.972158945314
"R2Z","cdd","2003-2005",24.44407,0.0492845991149686,4.92845991149686
"R3Z","cdd","2003-2005",10.72671,0.0197830379995276,1.97830379995276
"R4Z","cdd","2003-2005",4.08697,0.00905970580589534,0.905970580589534
"S0Z","cdd","2003-2005",9.30425,0.0368232737733675,3.68232737733675
"S1Z","cdd","2003-2005",42.42262,0.137477544614736,13.7477544614736
"S2Z","cdd","2003-2005",59.39917,0.180504187451781,18.0504187451781
"S3Z","cdd","2003-2005",1.09165,0.00527331917872347,0.527331917872347
"T0Z","cdd","2003-2005",11.32665,0.0565347466841149,5.65347466841149
"T1Z","cdd","2003-2005",15.14795,0.058224123024119,5.8224123024119
"T2A","cdd","2003-2005",46.61044,0.119712256675449,11.9712256675449
"T2B","cdd","2003-2005",72.12176,0.174639094670943,17.4639094670943
"T2Z","cdd","2003-2005",118.7322,0.147984249572726,14.7984249572726
"T3Z","cdd","2003-2005",14.22341,0.0724086464723146,7.24086464723146
"T4Z","cdd","2003-2005",242.48655,0.200599586955363,20.0599586955363
"T6Z","cdd","2003-2005",1.86856,0.0184323414714169,1.84323414714169
"U0Z","cdd","2003-2005",17.01295,0.112574368250348,11.2574368250348
"U1Z","cdd","2003-2005",84.51024,0.280297732327802,28.0297732327802
"V0Z","cdd","2003-2005",48.87203,0.104229074173959,10.4229074173959
"V1Z","cdd","2003-2005",21.30227,0.0462642242714872,4.62642242714872
"V2Z","cdd","2003-2005",21.34417,0.0657257991630312,6.57257991630312
"V3Z","cdd","2003-2005",15.87079,0.0494753951966116,4.94753951966116
"V4Z","cdd","2003-2005",30.12993,0.111723952425138,11.1723952425138
"V5Z","cdd","2003-2005",142.98397,0.478134082222065,47.8134082222065
"W0Z","cdd","2003-2005",57.16368,0.0522576077530086,5.22576077530086
"W1Z","cdd","2003-2005",27.89096,0.240547453014437,24.0547453014437
"X0Z","cdd","2003-2005",3.27625,0.218533946551316,21.8533946551316
"ZZZ","cdd","2003-2005",0.20353,0.00695727257686738,0.695727257686738
"SAL","cdd","2003-2005",4291.94196,0.0954062609230129,9.54062609230129
"A0Z","cdd","2004-2006",30.96969,0.0472799209096864,4.72799209096864
"A1Z","cdd","2004-2006",49.59277,0.157500140135219,15.7500140135219
"A2Z","cdd","2004-2006",6.79904,0.120729372294415,12.0729372294415
"A3Z","cdd","2004-2006",1.99673,0.0721767988713304,7.21767988713304
"B0Z","cdd","2004-2006",28.06977,0.140382984122589,14.0382984122589
"B1Z","cdd","2004-2006",2.1466,0.0203633278341154,2.03633278341154
"B2Z","cdd","2004-2006",14.21157,0.0386641549259602,3.86641549259602
"B3Z","cdd","2004-2006",24.43445,0.149859009151756,14.9859009151756
"B4Z","cdd","2004-2006",20.14782,0.0369288033327718,3.69288033327718
"B5Z","cdd","2004-2006",2.12261,0.0298590458795456,2.98590458795456
"B6Z","cdd","2004-2006",12.05995,0.0484174144431432,4.84174144431432
"B7Z","cdd","2004-2006",3.70453,0.0377286488334003,3.77286488334003
"C0Z","cdd","2004-2006",3.84298,0.0846322793113191,8.46322793113191
"C1Z","cdd","2004-2006",2.36041,0.0354153013138595,3.54153013138595
"C2Z","cdd","2004-2006",4.31403,0.0333673295122309,3.33673295122309
"D0Z","cdd","2004-2006",4.87262,0.0878666256241803,8.78666256241803
"D1Z","cdd","2004-2006",3.13661,0.0223622856969306,2.23622856969306
"D2Z","cdd","2004-2006",5.02598,0.032540825755551,3.2540825755551
"D3Z","cdd","2004-2006",21.08463,0.0984549239906244,9.84549239906244
"D4Z","cdd","2004-2006",5.72192,0.0327570597832142,3.27570597832142
"D6Z","cdd","2004-2006",6.43706,0.0262813895241651,2.62813895241651
"E0Z","cdd","2004-2006",31.04044,0.123695753565846,12.3695753565846
"E1Z","cdd","2004-2006",13.25014,0.0407804451429403,4.07804451429403
"E2Z","cdd","2004-2006",5.54042,0.0256853564465473,2.56853564465473
"ENS","cdd","2004-2006",2107.60215,0.0843647907526779,8.43647907526779
"F0Z","cdd","2004-2006",3.93298,0.101943811126421,10.1943811126421
"F1Z","cdd","2004-2006",4.0351,0.0450006117031925,4.50006117031925
"F2Z","cdd","2004-2006",2.87679,0.0781248557286781,7.81248557286781
"F3Z","cdd","2004-2006",1.42815,0.0181037938169108,1.81037938169108
"F4Z","cdd","2004-2006",2.94755,0.0328131959466177,3.28131959466177
"F5Z","cdd","2004-2006",1.13996,0.0279950471585749,2.79950471585749
"G0A","cdd","2004-2006",13.46181,0.0523248729378133,5.23248729378133
"G0B","cdd","2004-2006",4.66864,0.0211216272462404,2.11216272462404
"G1Z","cdd","2004-2006",12.25986,0.0318369005524882,3.18369005524882
"H0Z","cdd","2004-2006",7.17515,0.0320828769909636,3.20828769909636
"J0Z","cdd","2004-2006",56.77128,0.144723088670324,14.4723088670324
"J1Z","cdd","2004-2006",21.10695,0.0467090676330622,4.67090676330622
"J3Z","cdd","2004-2006",37.93047,0.0509661068168104,5.09661068168104
"J4Z","cdd","2004-2006",1.37607,0.0139236935413336,1.39236935413336
"J5Z","cdd","2004-2006",11.95431,0.0726218656738088,7.26218656738088
"J6Z","cdd","2004-2006",1.41397,0.0224982712241642,2.24982712241642
"K0Z","cdd","2004-2006",7.77993,0.0633167362777237,6.33167362777237
"L0Z","cdd","2004-2006",40.30392,0.0814458065834467,8.14458065834467
"L1Z","cdd","2004-2006",23.64793,0.0636352588814746,6.36352588814746
"L2Z","cdd","2004-2006",57.16852,0.134914396994321,13.4914396994321
"L3Z","cdd","2004-2006",11.49035,0.0702669223921507,7.02669223921507
"L4Z","cdd","2004-2006",20.24602,0.0654017727784562,6.54017727784562
"L5Z","cdd","2004-2006",13.25862,0.0253287255216852,2.53287255216852
"L6Z","cdd","2004-2006",0.31318,0.00206625160858922,0.206625160858922
"M0Z","cdd","2004-2006",4.70161,0.127297267294993,12.7297267294993
"M1Z","cdd","2004-2006",9.68695,0.0600697052780379,6.00697052780379
"M2Z","cdd","2004-2006",6.26143,0.0196042198308379,1.96042198308379
"N0Z","cdd","2004-2006",24.75729,0.0862716770861458,8.62716770861458
"P0Z","cdd","2004-2006",104.1069,0.11571195386091,11.571195386091
"P1Z","cdd","2004-2006",24.5523,0.0607107627181028,6.07107627181028
"P2Z","cdd","2004-2006",29.67159,0.0751296714978593,7.51296714978593
"P3Z","cdd","2004-2006",1.64141,0.0257498940298072,2.57498940298072
"P4Z","cdd","2004-2006",43.95866,0.103672414804372,10.3672414804372
"Q0Z","cdd","2004-2006",21.72333,0.0726118160021871,7.26118160021871
"Q1Z","cdd","2004-2006",6.62043,0.0356476046392506,3.56476046392506
"Q2Z","cdd","2004-2006",1.03747,0.00455439598622096,0.455439598622096
"R0Z","cdd","2004-2006",44.25555,0.136177899575471,13.6177899575471
"R1Z","cdd","2004-2006",88.74634,0.112505622819226,11.2505622819226
"R2Z","cdd","2004-2006",22.77954,0.0463609114348485,4.63609114348485
"R3Z","cdd","2004-2006",12.94653,0.0236928188003989,2.36928188003989
"R4Z","cdd","2004-2006",3.81848,0.00813381905456304,0.813381905456304
"S0Z","cdd","2004-2006",8.30147,0.0328057884771222,3.28057884771222
"S1Z","cdd","2004-2006",42.88105,0.135045711759608,13.5045711759608
"S2Z","cdd","2004-2006",61.46324,0.179253632005977,17.9253632005977
"S3Z","cdd","2004-2006",1.29917,0.0061211802107738,0.61211802107738
"T0Z","cdd","2004-2006",11.25943,0.0550529290301016,5.50529290301016
"T1Z","cdd","2004-2006",14.91072,0.0585909912468657,5.85909912468657
"T2A","cdd","2004-2006",48.95675,0.116638038894697,11.6638038894697
"T2B","cdd","2004-2006",72.37524,0.172424814453647,17.2424814453647
"T2Z","cdd","2004-2006",121.33199,0.144532000835182,14.4532000835182
"T3Z","cdd","2004-2006",13.6633,0.0693601764470338,6.93601764470338
"T4Z","cdd","2004-2006",238.154,0.194213886889041,19.4213886889041
"T6Z","cdd","2004-2006",1.65726,0.0160821538126823,1.60821538126823
"U0Z","cdd","2004-2006",17.67218,0.113089749163706,11.3089749163706
"U1Z","cdd","2004-2006",91.94385,0.286185887038563,28.6185887038563
"V0Z","cdd","2004-2006",52.71935,0.110183809844476,11.0183809844476
"V1Z","cdd","2004-2006",20.21003,0.0434859733199641,4.34859733199641
"V2Z","cdd","2004-2006",20.74174,0.0651731003470004,6.51731003470004
"V3Z","cdd","2004-2006",17.21856,0.0512013961248958,5.12013961248958
"V4Z","cdd","2004-2006",33.3867,0.116022041849211,11.6022041849211
"V5Z","cdd","2004-2006",137.25082,0.460880294572105,46.0880294572105
"W0Z","cdd","2004-2006",55.95708,0.0517266605836292,5.17266605836292
"W1Z","cdd","2004-2006",28.26163,0.240200781312947,24.0200781312947
"X0Z","cdd","2004-2006",4.13867,0.226635365602562,22.6635365602562
"ZZZ","cdd","2004-2006",0.34376,0.0173690199256653,1.73690199256653
"SAL","cdd","2004-2006",4336.53628,0.0957423280809724,9.57423280809724
"A0Z","cdd","2005-2007",31.19958,0.0501553873398382,5.01553873398382
"A1Z","cdd","2005-2007",50.71204,0.1612054004148,16.12054004148
"A2Z","cdd","2005-2007",7.08145,0.124221276291189,12.4221276291189
"A3Z","cdd","2005-2007",2.3739,0.0876157940949487,8.76157940949487
"B0Z","cdd","2005-2007",30.52295,0.144611316238978,14.4611316238978
"B1Z","cdd","2005-2007",2.74209,0.0261453270146735,2.61453270146735
"B2Z","cdd","2005-2007",16.53036,0.045005403389511,4.5005403389511
